CODIGO ESTACION,ESTACION,ANO,MES,DIA,HORA,PM10,PM2.5,SO2,NO2,O3,CO
112265,SAN MARTIN DE PORRES,2017,7,8,15,36.25,17,4.5,14.9,29,219
112265,SAN MARTIN DE PORRES,2017,7,8,16,27.23,14.2,4.2,14.4,13.7,209.4
112265,SAN MARTIN DE PORRES,2017,7,8,17,40.94,12.8,4.3,17.6,13.6,234.4
112265,SAN MARTIN DE PORRES,2017,7,8,18,35.39,11.6,4.6,18.6,9.7,259
112265,SAN MARTIN DE PORRES,2017,7,8,19,40.21,5.7,4.4,20.1,1.5,286.8
112265,SAN MARTIN DE PORRES,2017,7,8,20,36.12,8.4,4.9,26.3,1.2,367.2
112265,SAN MARTIN DE PORRES,2017,7,8,21,52.03,11.2,4.8,35.1,3,477.7
112265,SAN MARTIN DE PORRES,2017,7,8,22,53.23,16.6,4.6,35.6,18.1,479.5
112265,SAN MARTIN DE PORRES,2017,7,8,23,65.26,16.5,4.6,36,21.5,447.8
112265,SAN MARTIN DE PORRES,2017,7,9,0,50.46,16.4,4.6,34.9,27.3,430.9
112265,SAN MARTIN DE PORRES,2017,7,9,1,79.57,29.6,5.9,34.2,33.3,423.3
112265,SAN MARTIN DE PORRES,2017,7,9,2,106.3,42.6,6.6,31.2,32.9,360.1
112265,SAN MARTIN DE PORRES,2017,7,9,3,100.17,45.5,5.9,30,30.7,334.5
112265,SAN MARTIN DE PORRES,2017,7,9,4,88.27,41.1,5.3,23.7,30.5,254.5
112265,SAN MARTIN DE PORRES,2017,7,9,5,96.79,40.4,5,28,18.9,290.6
112265,SAN MARTIN DE PORRES,2017,7,9,6,82.66,40.9,5.1,36.8,3,481
112265,SAN MARTIN DE PORRES,2017,7,9,7,99.71,52.1,5.4,34.6,2.4,451.3
112265,SAN MARTIN DE PORRES,2017,7,9,8,80.59,38,5.2,32,4.5,387.3
112265,SAN MARTIN DE PORRES,2017,7,9,9,88.5,43.4,5.2,31.3,11.4,402.5
112265,SAN MARTIN DE PORRES,2017,7,9,10,89.36,33.5,5.6,30.4,15.4,335.6
112265,SAN MARTIN DE PORRES,2017,7,9,11,105.66,32.3,8.3,29.4,20.4,249.5
112265,SAN MARTIN DE PORRES,2017,7,9,12,100.75,31.1,9.3,24.4,26,184
112265,SAN MARTIN DE PORRES,2017,7,9,13,81.7,29.6,10,25.4,32.5,219.5
112265,SAN MARTIN DE PORRES,2017,7,9,14,62.84,24.7,7.1,17.1,29.8,295.7
112265,SAN MARTIN DE PORRES,2017,7,9,15,33.87,13.4,5.6,12.7,22.9,364
112265,SAN MARTIN DE PORRES,2017,7,9,16,35.43,18.5,5.1,14.2,16.2,270.5
112265,SAN MARTIN DE PORRES,2017,7,9,17,32.64,13.1,4.7,12.1,11.9,246.4
112265,SAN MARTIN DE PORRES,2017,7,9,18,21.67,13.8,4.3,18.4,3.8,323.6
112265,SAN MARTIN DE PORRES,2017,7,9,19,29.84,9.8,4.4,17.3,3.3,309.3
112265,SAN MARTIN DE PORRES,2017,7,9,20,27.1,11.8,4.1,17.6,9.4,302.4
112265,SAN MARTIN DE PORRES,2017,7,9,21,34.42,13,4,19.1,12.2,286
112265,SAN MARTIN DE PORRES,2017,7,9,22,42.53,16.9,4.6,18.6,23.8,295.9
112265,SAN MARTIN DE PORRES,2017,7,9,23,66.15,12.1,5.4,19.4,22.1,297.4
112265,SAN MARTIN DE PORRES,2017,7,10,0,71.68,25.3,8.3,18.2,23.4,271.1
112265,SAN MARTIN DE PORRES,2017,7,10,1,85.18,22.9,7.7,14.8,27.2,235.7
112265,SAN MARTIN DE PORRES,2017,7,10,2,84.41,28.3,6.8,14.7,31.6,210.4
112265,SAN MARTIN DE PORRES,2017,7,10,3,74.63,29.6,7.5,18.5,32.9,219.2
112265,SAN MARTIN DE PORRES,2017,7,10,4,84.88,34.7,6.9,19.4,30.6,222.9
112265,SAN MARTIN DE PORRES,2017,7,10,5,85.95,40.3,6.8,20.6,31.7,229.7
112265,SAN MARTIN DE PORRES,2017,7,10,6,68.74,34,5.6,24,26.5,356.5
112265,SAN MARTIN DE PORRES,2017,7,10,7,71.83,35.7,5.6,27.1,16.8,464.9
112265,SAN MARTIN DE PORRES,2017,7,10,8,74.62,38.6,5.4,29.2,18.2,535.9
112265,SAN MARTIN DE PORRES,2017,7,10,9,73.6,31.4,5.5,31.7,15.8,548.2
112265,SAN MARTIN DE PORRES,2017,7,10,10,67.05,33.7,5.2,29.7,20.9,434.4
112265,SAN MARTIN DE PORRES,2017,7,10,11,55.04,22.4,5,26,30,360.4
112265,SAN MARTIN DE PORRES,2017,7,10,12,55.83,25.3,4.9,27.6,35.9,368.5
112265,SAN MARTIN DE PORRES,2017,7,10,13,48.08,22.8,4.7,26,39.6,356.3
112265,SAN MARTIN DE PORRES,2017,7,10,14,64.3,12.4,5.9,29.6,39.9,328.3
112265,SAN MARTIN DE PORRES,2017,7,10,15,73.49,16.4,7,33.3,38.5,344.5
112265,SAN MARTIN DE PORRES,2017,7,10,16,52.15,23.1,5.3,29.6,36.8,348.2
112265,SAN MARTIN DE PORRES,2017,7,10,17,29.49,14.6,5.1,29,27.5,344.7
112265,SAN MARTIN DE PORRES,2017,7,10,18,29.06,6.4,5.3,39.9,20.4,515.2
112265,SAN MARTIN DE PORRES,2017,7,10,19,34.56,7.5,5.3,42,12.8,513.5
112265,SAN MARTIN DE PORRES,2017,7,10,20,41.6,8,5.2,45.4,20,590.6
112265,SAN MARTIN DE PORRES,2017,7,10,21,55.67,15.3,5.8,42.5,20.7,533.5
112265,SAN MARTIN DE PORRES,2017,7,10,22,72.46,18.2,5.4,37.1,16.7,541.3
112265,SAN MARTIN DE PORRES,2017,7,10,23,43.38,13.3,4.8,40,15.8,467.8
112265,SAN MARTIN DE PORRES,2017,7,11,0,32.47,17.7,4.8,35.7,17.5,364.3
112265,SAN MARTIN DE PORRES,2017,7,11,1,45.21,13.4,5.4,34.3,20.2,367.5
112265,SAN MARTIN DE PORRES,2017,7,11,2,44.67,13.1,5.4,25.6,22.8,287
112265,SAN MARTIN DE PORRES,2017,7,11,3,41.69,24.4,5.9,32.4,25.4,359.7
112265,SAN MARTIN DE PORRES,2017,7,11,4,56.81,24.4,6.2,25.7,26.7,314.8
112265,SAN MARTIN DE PORRES,2017,7,11,5,75.9,36.4,7.9,31.6,30.9,391
112265,SAN MARTIN DE PORRES,2017,7,11,6,68.38,38,7.1,32.1,27.1,423.4
112265,SAN MARTIN DE PORRES,2017,7,11,7,46.63,34.6,7.1,32.5,20.3,671.8
112265,SAN MARTIN DE PORRES,2017,7,11,8,73.61,29.6,7.3,32.6,21.1,730.7
112265,SAN MARTIN DE PORRES,2017,7,11,9,86.69,46.8,7,34.5,25.1,745.9
112265,SAN MARTIN DE PORRES,2017,7,11,10,73.15,38.5,6.7,34.1,34.5,561
112265,SAN MARTIN DE PORRES,2017,7,11,11,75.88,28.2,6.5,30.8,36.5,419.7
112265,SAN MARTIN DE PORRES,2017,7,11,12,61.83,26.7,6.2,28.4,39.6,358.5
112265,SAN MARTIN DE PORRES,2017,7,11,13,51.86,23.1,5.9,26.5,44.3,407.4
112265,SAN MARTIN DE PORRES,2017,7,11,14,41.89,20.4,6.3,23.6,43.6,301
112265,SAN MARTIN DE PORRES,2017,7,11,15,35.72,14.8,6,20.5,35.8,277.7
112265,SAN MARTIN DE PORRES,2017,7,11,16,35.84,12.5,6.4,27.5,35.1,347.9
112265,SAN MARTIN DE PORRES,2017,7,11,17,51.52,5.4,6.7,31.3,28,403.3
112265,SAN MARTIN DE PORRES,2017,7,11,18,94.76,7.9,6.2,32.4,23,417.2
112265,SAN MARTIN DE PORRES,2017,7,11,19,54.43,19.8,5.9,32,21.2,449.6
112265,SAN MARTIN DE PORRES,2017,7,11,20,47.98,21.9,6.2,34.1,18.5,575.8
112265,SAN MARTIN DE PORRES,2017,7,11,21,50.54,22,6.6,36.2,9,520.1
112265,SAN MARTIN DE PORRES,2017,7,11,22,56.05,18.1,7.5,36,4.7,481.6
112265,SAN MARTIN DE PORRES,2017,7,11,23,52.25,22.1,7.8,26.8,9,292.2
112265,SAN MARTIN DE PORRES,2017,7,12,0,46.18,21.8,7.7,23.7,20.1,270.4
112265,SAN MARTIN DE PORRES,2017,7,12,1,32.16,15.1,5.6,17.9,28,216.4
112265,SAN MARTIN DE PORRES,2017,7,12,2,34.88,23.3,4.7,20.6,37.2,240.9
112265,SAN MARTIN DE PORRES,2017,7,12,3,64.71,31.4,5.1,22.3,38.2,240.2
112265,SAN MARTIN DE PORRES,2017,7,12,4,61.36,45.8,4.9,24.2,31.8,257.3
112265,SAN MARTIN DE PORRES,2017,7,12,5,72.78,48.8,4.9,18,10.9,224
112265,SAN MARTIN DE PORRES,2017,7,12,6,55.08,52.3,5.4,22,2.2,280.3
112265,SAN MARTIN DE PORRES,2017,7,12,7,51.08,39.3,5.4,25.5,3.5,401.1
112265,SAN MARTIN DE PORRES,2017,7,12,8,47.08,26.2,5.3,28.8,5.8,483.3
112265,SAN MARTIN DE PORRES,2017,7,12,9,70.62,26.6,5.5,28.6,11.6,448.4
112265,SAN MARTIN DE PORRES,2017,7,12,10,86.67,28.2,5.6,19.2,25,263.5
112265,SAN MARTIN DE PORRES,2017,7,12,11,26.65,12.8,4.7,15.4,29.8,223.1
112265,SAN MARTIN DE PORRES,2017,7,12,12,38.46,6.4,4.9,13.2,32.1,234.8
112265,SAN MARTIN DE PORRES,2017,7,12,13,32.46,13.1,4.7,12.2,34.5,221.7
112265,SAN MARTIN DE PORRES,2017,7,12,14,36.85,8.9,4.4,11.2,37.7,194.7
112265,SAN MARTIN DE PORRES,2017,7,12,15,44.67,8,4.5,10.6,38.5,177.9
112265,SAN MARTIN DE PORRES,2017,7,12,16,25.46,9.3,4.3,10.3,38.7,166.1
112265,SAN MARTIN DE PORRES,2017,7,12,17,28.33,14,4.1,14,32.4,197
112265,SAN MARTIN DE PORRES,2017,7,12,18,31.25,7.4,4.5,19,18,275.5
112265,SAN MARTIN DE PORRES,2017,7,12,19,33.23,11.8,3.9,22.1,5.3,288.9
112265,SAN MARTIN DE PORRES,2017,7,12,20,33.86,7.3,4.5,26.5,2.9,329
112265,SAN MARTIN DE PORRES,2017,7,12,21,22.89,15,4.5,21.2,2.2,270.2
112265,SAN MARTIN DE PORRES,2017,7,12,22,30.02,12.6,4.4,17.4,1.8,229.9
112265,SAN MARTIN DE PORRES,2017,7,12,23,29.14,15.4,4.5,15.8,1.7,213.8
112265,SAN MARTIN DE PORRES,2017,7,13,0,28.68,5.9,4,11.8,1.6,164.3
112265,SAN MARTIN DE PORRES,2017,7,13,1,28.92,5,5.1,9.7,2,140.3
112265,SAN MARTIN DE PORRES,2017,7,13,2,27.67,8.4,4.7,6.4,2.1,108.8
112265,SAN MARTIN DE PORRES,2017,7,13,3,22.22,6.7,4.2,5.7,1.8,109.1
112265,SAN MARTIN DE PORRES,2017,7,13,4,17,8.1,4.1,6.6,2.2,107.4
112265,SAN MARTIN DE PORRES,2017,7,13,5,23.95,6.3,3.9,9.6,2.1,133.7
112265,SAN MARTIN DE PORRES,2017,7,13,6,22.81,6.4,3.9,16.9,1.3,241.3
112265,SAN MARTIN DE PORRES,2017,7,13,7,30.7,13.9,4.2,22.1,2.2,356.7
112265,SAN MARTIN DE PORRES,2017,7,13,8,44.11,13,4.2,24.3,2.8,361.2
112265,SAN MARTIN DE PORRES,2017,7,13,9,35.93,7.3,4.1,22.7,4.5,338.3
112265,SAN MARTIN DE PORRES,2017,7,13,10,47.36,9.7,4.1,21.2,6.7,278.2
112265,SAN MARTIN DE PORRES,2017,7,13,11,43.62,12,4.3,15.6,29.9,216.9
112265,SAN MARTIN DE PORRES,2017,7,13,12,88.87,11.2,4.4,12,47.3,186
112265,SAN MARTIN DE PORRES,2017,7,13,13,62.92,11.9,4.3,11.4,55,208
112265,SAN MARTIN DE PORRES,2017,7,13,14,32.92,10.1,4.2,11,50.7,189.4
112265,SAN MARTIN DE PORRES,2017,7,13,15,39.03,9.7,4.3,13,48.3,187.3
112265,SAN MARTIN DE PORRES,2017,7,13,16,42.61,7.4,4.7,13.7,42.9,205
112265,SAN MARTIN DE PORRES,2017,7,13,17,33.84,15.3,4.5,19,34.9,238.5
112265,SAN MARTIN DE PORRES,2017,7,13,18,33.33,28.4,4.3,23.3,29.4,293.2
112265,SAN MARTIN DE PORRES,2017,7,13,19,41.48,14.1,4.6,23.1,28.3,282.1
112265,SAN MARTIN DE PORRES,2017,7,13,20,46.6,12,4.3,20.4,25.1,258.1
112265,SAN MARTIN DE PORRES,2017,7,13,21,46.01,5.3,5.1,22,12.4,253.9
112265,SAN MARTIN DE PORRES,2017,7,13,22,47.69,11.1,5.8,21.6,9.4,248.3
112265,SAN MARTIN DE PORRES,2017,7,13,23,43.37,11.2,4.8,18.9,20.8,214
112265,SAN MARTIN DE PORRES,2017,7,14,0,41.84,16.7,5.6,14.7,27.7,171.8
112265,SAN MARTIN DE PORRES,2017,7,14,1,37.15,10.9,4.5,8.8,23.2,136
112265,SAN MARTIN DE PORRES,2017,7,14,2,24.76,4.9,4.4,5.6,24.6,116.1
112265,SAN MARTIN DE PORRES,2017,7,14,3,26.48,9.3,4.1,6.5,33.6,96.7
112265,SAN MARTIN DE PORRES,2017,7,14,4,25.85,4.5,4.1,8.7,27.8,103.3
112265,SAN MARTIN DE PORRES,2017,7,14,5,24.47,7.6,3.7,13.7,17.4,134.5
112265,SAN MARTIN DE PORRES,2017,7,14,6,29.77,9.1,3.9,23.4,13.1,220.6
112265,SAN MARTIN DE PORRES,2017,7,14,7,35.97,10.6,3.6,25.2,7,274
112265,SAN MARTIN DE PORRES,2017,7,14,8,74.17,13.8,3.9,25.2,9.7,305.4
112265,SAN MARTIN DE PORRES,2017,7,14,9,54.58,21,4.8,25.5,16.8,285.7
112265,SAN MARTIN DE PORRES,2017,7,14,10,77.78,24.7,9.2,29.3,21.8,250.6
112265,SAN MARTIN DE PORRES,2017,7,14,11,78.21,24.2,9.4,25.4,27.2,261.3
112265,SAN MARTIN DE PORRES,2017,7,14,12,63.71,16.6,5.9,19.6,36.5,272.8
112265,SAN MARTIN DE PORRES,2017,7,14,13,45.47,25.5,5.2,16,41.3,244.3
112265,SAN MARTIN DE PORRES,2017,7,14,14,75.05,34.3,7.4,16.5,39.1,232.5
112265,SAN MARTIN DE PORRES,2017,7,14,15,60.21,47.7,5.4,13.6,36.9,198.7
112265,SAN MARTIN DE PORRES,2017,7,14,16,40.76,28.4,4.5,12.9,34.2,187.9
112265,SAN MARTIN DE PORRES,2017,7,14,17,37.85,9.1,4.2,14.3,19.1,193.4
112265,SAN MARTIN DE PORRES,2017,7,14,18,30.6,16.9,4.3,16.1,19.4,228.4
112265,SAN MARTIN DE PORRES,2017,7,14,19,26.04,14.8,4.3,20.4,11.5,274.2
112265,SAN MARTIN DE PORRES,2017,7,14,20,54.87,12.8,4.4,24.4,12.2,303.7
112265,SAN MARTIN DE PORRES,2017,7,14,21,73.78,20.3,4.9,21.8,13,260.8
112265,SAN MARTIN DE PORRES,2017,7,14,22,48.47,15.7,4.2,17.3,6.2,219.2
112265,SAN MARTIN DE PORRES,2017,7,14,23,44.27,18,4,12.4,20.2,174.6
112265,SAN MARTIN DE PORRES,2017,7,15,0,40.07,10.7,3.7,8.6,25.7,131.6
112265,SAN MARTIN DE PORRES,2017,7,15,1,38.99,5.5,3.7,10.1,23.5,132.1
112265,SAN MARTIN DE PORRES,2017,7,15,2,36.53,5.3,3.9,10,26,130.4
112265,SAN MARTIN DE PORRES,2017,7,15,3,16.24,5.2,4,7.2,21.5,105.2
112265,SAN MARTIN DE PORRES,2017,7,15,4,16.9,7.3,3.4,11.3,20.4,126.8
112265,SAN MARTIN DE PORRES,2017,7,15,5,27.44,17.9,3.8,16.7,9.9,186
112265,SAN MARTIN DE PORRES,2017,7,15,6,30.92,10.4,3.9,22.2,3.2,258.5
112265,SAN MARTIN DE PORRES,2017,7,15,7,43.22,16.1,3.9,27.5,3.4,344.8
112265,SAN MARTIN DE PORRES,2017,7,15,8,64.42,16.9,4.7,29.4,6.2,447.3
112265,SAN MARTIN DE PORRES,2017,7,15,9,83.54,24,5.2,30.3,12.3,430.7
112265,SAN MARTIN DE PORRES,2017,7,15,10,88.28,25.8,5.2,25.8,25.3,278.5
112265,SAN MARTIN DE PORRES,2017,7,15,11,115.45,28.8,7.3,19.3,34.6,206.7
112265,SAN MARTIN DE PORRES,2017,7,15,12,84.61,21.8,7.3,15.6,34.5,183.4
112265,SAN MARTIN DE PORRES,2017,7,15,13,68.4,15.8,8.5,11.4,35.2,144.1
112265,SAN MARTIN DE PORRES,2017,7,15,14,61.8,15.3,8.8,11,33.4,149.7
112265,SAN MARTIN DE PORRES,2017,7,15,15,46.53,17.5,7.1,14.6,33.1,206.2
112265,SAN MARTIN DE PORRES,2017,7,15,16,39.8,19.3,4.8,13.8,27,205
112265,SAN MARTIN DE PORRES,2017,7,15,17,33.99,9.4,4.7,15.6,16.4,232.1
112265,SAN MARTIN DE PORRES,2017,7,15,18,38,10.4,4.5,20.9,6.6,368.8
112265,SAN MARTIN DE PORRES,2017,7,15,19,43.24,12.9,4.2,19.1,4,273.9
112265,SAN MARTIN DE PORRES,2017,7,15,20,43.71,17.3,4,22.5,3.2,296.1
112265,SAN MARTIN DE PORRES,2017,7,15,21,36.92,10.6,3.9,16.4,15.4,229.3
112265,SAN MARTIN DE PORRES,2017,7,15,22,33.48,13.1,4.1,16.2,20.7,220.1
112265,SAN MARTIN DE PORRES,2017,7,15,23,28.87,8,4.1,14.9,27.5,205.8
112265,SAN MARTIN DE PORRES,2017,7,16,0,26.96,6.3,3.7,11.2,28.7,145.8
112265,SAN MARTIN DE PORRES,2017,7,16,1,34.38,5.8,3.8,8.7,30.7,127.4
112265,SAN MARTIN DE PORRES,2017,7,16,2,30.13,5.3,4,8.4,31.1,112.7
112265,SAN MARTIN DE PORRES,2017,7,16,3,21.58,5.6,3.8,8.4,30,115.5
112265,SAN MARTIN DE PORRES,2017,7,16,4,29.57,5.3,3.7,10,28.3,121.7
112265,SAN MARTIN DE PORRES,2017,7,16,5,30.74,10.6,3.7,10.4,27.6,134.4
112265,SAN MARTIN DE PORRES,2017,7,16,6,27.97,12.4,3.8,16.3,19.2,168
112265,SAN MARTIN DE PORRES,2017,7,16,7,36.75,24.3,4,16,14.9,176.1
112265,SAN MARTIN DE PORRES,2017,7,16,8,45.22,24.8,3.7,17.6,13.6,251.5
112265,SAN MARTIN DE PORRES,2017,7,16,9,39.75,19.8,3.9,12.7,16,209.5
112265,SAN MARTIN DE PORRES,2017,7,16,10,51.08,17.1,4,14.8,18.5,230.5
112265,SAN MARTIN DE PORRES,2017,7,16,11,54.32,21,3.8,14.3,22.8,224.4
112265,SAN MARTIN DE PORRES,2017,7,16,12,42.2,14.6,4.2,13.4,30.2,226.2
112265,SAN MARTIN DE PORRES,2017,7,16,13,55.24,7.9,3.7,13.2,33.8,290.8
112265,SAN MARTIN DE PORRES,2017,7,16,14,38.72,37.6,4.1,11.3,39.6,206.3
112265,SAN MARTIN DE PORRES,2017,7,16,15,35.16,35.1,4.5,10.1,48.8,201.6
112265,SAN MARTIN DE PORRES,2017,7,16,16,63.89,18.8,4.6,9.9,40.1,211
112265,SAN MARTIN DE PORRES,2017,7,16,17,56.46,17.8,4.3,12,30.8,196
112265,SAN MARTIN DE PORRES,2017,7,16,18,47.18,14.7,4.1,14.8,23.5,227.4
112265,SAN MARTIN DE PORRES,2017,7,16,19,27.59,10.5,3.6,16.6,7.3,239
112265,SAN MARTIN DE PORRES,2017,7,16,20,30.09,15.1,4.1,14.1,6.3,214.1
112265,SAN MARTIN DE PORRES,2017,7,16,21,32.61,9,3.8,14.6,13.1,215.9
112265,SAN MARTIN DE PORRES,2017,7,16,22,37.77,8.5,3.9,13.9,19.4,200.4
112265,SAN MARTIN DE PORRES,2017,7,16,23,49.12,10.1,4.3,11.5,26.6,162
112265,SAN MARTIN DE PORRES,2017,7,17,0,46.63,11.2,4.1,9.5,28.1,143.2
112265,SAN MARTIN DE PORRES,2017,7,17,1,36.28,5.9,4,5.7,30.4,105.3
112265,SAN MARTIN DE PORRES,2017,7,17,2,40.42,12,4.5,5.6,26.8,112.9
112265,SAN MARTIN DE PORRES,2017,7,17,3,37.86,15.8,4.3,6.3,28.4,103.2
112265,SAN MARTIN DE PORRES,2017,7,17,4,45.02,16.1,4.1,8.4,23.2,113
112265,SAN MARTIN DE PORRES,2017,7,17,5,46.31,13.2,3.9,13,17.2,148.8
112265,SAN MARTIN DE PORRES,2017,7,17,6,52.51,9.2,4.1,22.9,10.7,281.1
112265,SAN MARTIN DE PORRES,2017,7,17,7,79.21,18.1,5.2,28.9,11.5,475.8
112265,SAN MARTIN DE PORRES,2017,7,17,8,93.03,24.4,6.6,23.8,14.6,355
112265,SAN MARTIN DE PORRES,2017,7,17,9,57.88,29.2,5.4,18.2,18.2,253.8
112265,SAN MARTIN DE PORRES,2017,7,17,10,61.49,27,4.8,13,20.6,225.5
112265,SAN MARTIN DE PORRES,2017,7,17,11,58.28,25.3,4.8,12.7,21.4,211.8
112265,SAN MARTIN DE PORRES,2017,7,17,12,50.24,18.2,4.9,10.5,28.5,194.6
112265,SAN MARTIN DE PORRES,2017,7,17,13,61.88,16.7,4.6,10,30.9,187.7
112265,SAN MARTIN DE PORRES,2017,7,17,14,69.68,19.6,4.5,11.7,30.3,274.6
112265,SAN MARTIN DE PORRES,2017,7,17,15,59.35,16.9,4.2,12.7,28.4,197.2
112265,SAN MARTIN DE PORRES,2017,7,17,16,44.37,15.1,4.1,13.8,25.3,202.2
112265,SAN MARTIN DE PORRES,2017,7,17,17,50.6,11.9,3.8,16,16.4,220.6
112265,SAN MARTIN DE PORRES,2017,7,17,18,56.8,19.5,4,21.7,17.5,278.4
112265,SAN MARTIN DE PORRES,2017,7,17,19,72.36,23.5,4,22.1,13.5,272.7
112265,SAN MARTIN DE PORRES,2017,7,17,20,73.5,22.7,4,22.8,14.7,270.1
112265,SAN MARTIN DE PORRES,2017,7,17,21,61.67,14.4,3.6,21.2,11.6,260.7
112265,SAN MARTIN DE PORRES,2017,7,17,22,49.81,12.2,3.8,16.7,13,276.8
112265,SAN MARTIN DE PORRES,2017,7,17,23,36.01,15.6,3.8,13.9,8,193.9
112265,SAN MARTIN DE PORRES,2017,7,18,0,23.62,9.8,3.5,11.7,5.1,160.5
112265,SAN MARTIN DE PORRES,2017,7,18,1,55.5,14.9,3.8,11.9,9,159
112265,SAN MARTIN DE PORRES,2017,7,18,2,29.66,16.4,3.9,14.6,17.3,168.2
112265,SAN MARTIN DE PORRES,2017,7,18,3,64.85,13.6,3.9,16.7,28.2,186.2
112265,SAN MARTIN DE PORRES,2017,7,18,4,36.94,21.1,3.9,22.3,32.3,214.4
112265,SAN MARTIN DE PORRES,2017,7,18,5,51.36,25.3,3.9,22,25.8,216.1
112265,SAN MARTIN DE PORRES,2017,7,18,6,65.78,22.7,4.2,21.2,23.7,239.3
112265,SAN MARTIN DE PORRES,2017,7,18,7,75.83,30.7,5,23.5,18.2,323.8
112265,SAN MARTIN DE PORRES,2017,7,18,8,98.24,48.3,5.4,25.5,27.8,409.5
112265,SAN MARTIN DE PORRES,2017,7,18,9,93.05,46.3,5,28.1,30.3,455.5
112265,SAN MARTIN DE PORRES,2017,7,18,10,81.06,34.6,4.5,24.8,32.3,359.5
112265,SAN MARTIN DE PORRES,2017,7,18,11,70.78,17.8,4.5,21.5,38.6,314.3
112265,SAN MARTIN DE PORRES,2017,7,18,12,67.85,18.9,4.5,18.9,43.1,293.9
112265,SAN MARTIN DE PORRES,2017,7,18,13,72.75,20,4.3,13.9,46.9,258.2
112265,SAN MARTIN DE PORRES,2017,7,18,14,56.21,20.1,4.7,14.8,46.8,248.5
112265,SAN MARTIN DE PORRES,2017,7,18,15,77.96,15.5,4.1,16,47.5,222.6
112265,SAN MARTIN DE PORRES,2017,7,18,16,52.86,13.2,4,20,42.8,243.6
112265,SAN MARTIN DE PORRES,2017,7,18,17,47,14.7,4.2,20.7,33,240.7
112265,SAN MARTIN DE PORRES,2017,7,18,18,67.84,29.7,4,23.6,20.7,269.6
112265,SAN MARTIN DE PORRES,2017,7,18,19,64.67,24.4,3.9,26.4,12.4,335.5
112265,SAN MARTIN DE PORRES,2017,7,18,20,58.01,16.6,3.7,30.5,14.1,336.5
112265,SAN MARTIN DE PORRES,2017,7,18,21,57.41,23.6,3.5,30.2,21.5,325.2
112265,SAN MARTIN DE PORRES,2017,7,18,22,53,18.4,3.9,30.6,23.5,334.9
112265,SAN MARTIN DE PORRES,2017,7,18,23,38.52,20.1,3.7,30.9,25.3,335.5
112265,SAN MARTIN DE PORRES,2017,7,19,0,40.97,17.9,4,30,29.2,328
112265,SAN MARTIN DE PORRES,2017,7,19,1,32.52,15.5,4.2,19.8,34.2,202.7
112265,SAN MARTIN DE PORRES,2017,7,19,2,61.02,7.6,3.9,14.9,40.6,163.2
112265,SAN MARTIN DE PORRES,2017,7,19,3,43.39,4.4,3.8,12.3,45,143.2
112265,SAN MARTIN DE PORRES,2017,7,19,4,25.76,6,3.7,14.3,42.9,136.2
112265,SAN MARTIN DE PORRES,2017,7,19,5,27.03,7.5,3.6,12.6,25.8,148.6
112265,SAN MARTIN DE PORRES,2017,7,19,6,34.37,8.5,4.2,19.5,2.8,249
112265,SAN MARTIN DE PORRES,2017,7,19,7,32.06,9.5,4.3,25.2,3.3,361.8
112265,SAN MARTIN DE PORRES,2017,7,19,8,29.74,10.5,4.1,28.1,17,402.2
112265,SAN MARTIN DE PORRES,2017,7,19,9,44.41,12.6,3.9,25.5,21.4,335.3
112265,SAN MARTIN DE PORRES,2017,7,19,10,41.48,14.1,3.8,25.9,34,325.8
112265,SAN MARTIN DE PORRES,2017,7,19,11,51.64,18.1,3.7,23.7,44.2,301.4
112265,SAN MARTIN DE PORRES,2017,7,19,12,68,12.4,3.9,23.4,50.9,292
112265,SAN MARTIN DE PORRES,2017,7,19,13,44.42,17.1,4.1,22.5,51.4,320.3
112265,SAN MARTIN DE PORRES,2017,7,19,14,45.24,13.2,4,19.4,48.2,252.9
112265,SAN MARTIN DE PORRES,2017,7,19,15,42.12,11.4,4.3,20.6,45,268.9
112265,SAN MARTIN DE PORRES,2017,7,19,16,39.5,9.3,4.7,23.2,32.5,274
112265,SAN MARTIN DE PORRES,2017,7,19,17,25.36,9.3,4.2,20.5,24.6,261.9
112265,SAN MARTIN DE PORRES,2017,7,19,18,51.09,14.3,4.3,21.3,21.1,267.6
112265,SAN MARTIN DE PORRES,2017,7,19,19,33.14,10.7,3.8,19.9,23.8,241.3
112265,SAN MARTIN DE PORRES,2017,7,19,20,32.34,6.1,4.1,20.1,14.1,252.9
112265,SAN MARTIN DE PORRES,2017,7,19,21,30.31,6.7,3.9,19.4,13.9,245.4
112265,SAN MARTIN DE PORRES,2017,7,19,22,21.74,8.3,4.2,19.1,16,248.1
112265,SAN MARTIN DE PORRES,2017,7,19,23,20.58,7.5,3.9,18.8,18.7,218.2
112265,SAN MARTIN DE PORRES,2017,7,20,0,33.44,9.1,4,18.3,19.2,222.5
112265,SAN MARTIN DE PORRES,2017,7,20,1,23.41,6.4,3.8,14.9,27.9,195.4
112265,SAN MARTIN DE PORRES,2017,7,20,2,28.75,5,3.8,14.9,28.9,199.2
112265,SAN MARTIN DE PORRES,2017,7,20,3,23.64,6.2,3.6,14.1,31.2,211.9
112265,SAN MARTIN DE PORRES,2017,7,20,4,11.44,8.9,4.1,20.4,31,212.5
112265,SAN MARTIN DE PORRES,2017,7,20,5,31.57,11.3,5.7,20.5,27.6,222.1
