Código,Descripción del producto,Valor importado en 2002,Valor importado en 2003,Valor importado en 2004,Valor importado en 2005,Valor importado en 2006,Valor importado en 2007,Valor importado en 2008,Valor importado en 2009,Valor importado en 2010,Valor importado en 2011,Valor importado en 2012,Valor importado en 2013,Valor importado en 2014,Valor importado en 2015,Valor importado en 2016,Valor importado en 2017,Valor importado en 2018,Valor importado en 2019,Valor importado en 2020,Valor importado en 2021
701010,Ampollas de vidrio,67,34,13,66,50,47,51,11,36,55,33,30,44,51,99,13,30,2,0,2
530390,Yute y demás fibras textiles del líber; trabajadas; pero sin hilar; estopas y desperdicios ...,4,1,1,0,10,0,2,1,1,0,0,0,3,0,41,0,2,5,1,2
570420,Las baldosas del suelo; de fieltro; excepto los de mechón insertado y los flocados; con una ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
551419,Tejidos de fibras sintéticas discontinuas; con un alto contenido de fibras sintéticas discontinuas; ...,57,48,11,18,11,74,45,85,253,93,28,8,13,1,1,16,1,0,3,2
820713,Útiles de perforación o sondeo; intercambiables; con parte operante de carburo metálico sinterizados ...,2,7,0,2,1,2,0,0,6,11,18,3,1,45,16,1,12,19,6,2
732182,Cocinas; estufas; parrillas; incendios; calderas de colada; braseros y aparatos similares; ...,0,0,2,6,0,9,27,0,0,2,0,1,0,0,9,3,2,1,0,2
730290,"""Traviesas """"durmientes""""; contracarriles """"contrarrieles""""; cremalleras; cojinetes; cuñas; ...",101,1,5,145,34,4,144,17,3,46,0,425,111,2,2,2,36,18,54,2
840590,"""Partes de generadores de gas pobre """"gas de aire"""" o de gas de agua; partes de generadores ...",63,9,21,0,16,54,10,13,10,6,8,15,137,11,3,151,5,446,4,2
844831,Guarniciones de cardas para máquinas para la preparación de materia textil,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,4,2
560130,Tundiznos; nudos y motas; de materia textil,15,15,15,16,16,19,40,23,58,73,37,40,169,105,36,21,16,12,7,2
540249,Hilados de filamentos sintéticos; incl. los monofilamentos sintéticos de título < 67 decitex; ...,37,62,61,128,161,135,107,76,113,141,120,176,173,224,194,141,68,0,0,2
490591,Manufacturas cartógraficas de todas clases; incl. los planos topográficos; impresos; en forma ...,12,12,27,37,91,75,60,69,18,30,37,15,12,11,81,168,116,39,59,2
400110,Látex de caucho natural; incl. prevulcanizado,5,1,21,0,4,10,6,2,0,10,1,4,2,5,12,12,2,0,0,2
293090,Compuestos orgánicos de azufre (exc. tiocarbamatos y ditiocarbamatos; tiuram mono; di o tetrasulfuros; ...,0,0,0,0,299,379,29,18,0,48,93,60,61,6,29,1,18,6,4,2
300211,Kit para el diagnóstico de la malaria (paludismo),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,12,2
160220,Preparaciones y conservas de hígado de cualquier animal (exc. embutidos y productos simil.; ...,3,1,4,3,2,1,3,6,3,3,2,2,1,0,0,0,3,2,3,2
880100,Globos y dirigibles; planeadores; alas planeadoras y demás aeronaves no concebidas para la ...,0,0,0,0,0,50,22,2,44,16,22,13,14,1,8,1,38,1,0,2
853224,Condensadores con dieléctrico de cerámica; multicapas (exc. condensadores de potencia),0,0,0,0,0,5,0,4,0,0,0,0,0,2,0,0,1,7,0,2
292211,Monoetanolamina y sus sales,0,0,0,0,0,5,6,9,0,151,31,10,9,18,13,17,6,14,22,2
150410,Aceites de hígado de pescado y sus fracciones; incl. refinados; sin modificar químicamente,0,0,0,0,0,0,0,107,114,6,1,3,0,3,1,0,1,0,0,2
262190,Escorias y cenizas; incl. las cenizas de algas (exc. escorias; incl. las granuladas; de la ...,0,0,0,0,0,0,0,0,0,0,1,1,12,0,0,2,2,1,0,2
030474,"""Filetes congelados de merluza """"Merluccius spp.; Urophycis spp.""""""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
710110,"""Perlas finas """"naturales""""; incl. trabajadas o clasificadas; pero sin ensartar; montar ni ...",0,0,2,1,8,176,8,3,5,0,4,2,1,0,4,11,4,8,1,2
521141,Tejidos de algodón; con un alto contenido de algodón; pero < 85% en peso; mezclado exclusiva ...,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
530890,Hilados de fibras textiles vegetales (exc. hilados de lino; hilados de yute o demás fibras ...,0,2,0,0,2,0,2,0,0,0,0,0,1,1,1,0,0,4,1,2
520621,"""Hilados de algodón; con un alto contenido de algodón; pero < 85% en peso; sencillos; de fibras ...",0,0,0,0,0,12,0,10,8,0,0,0,0,0,3,0,0,0,4,2
854310,Aceleradores de escamillas; para electrones; protones; etc.; eléctricos (exc. aparatos de implantación ...,0,0,0,0,0,6,1,0,0,2,17,0,0,1,0,0,1,0,1,2
900653,Cámaras para rollo de película de 35 mm de ancho (exc. cámaras de impresión instantánea y cámaras ...,43,8,79,158,206,95,52,26,5,3,3,0,1,4,2,28,2,0,0,1
900791,Partes y accesorios de cámaras cinematográficas; n.c.o.p.,26,23,30,19,25,10,131,46,52,15,42,9,10,6,11,7,18,3,0,1
950621,Deslizadores de vela para la práctica de deportes acuíticos,2,0,16,0,3,0,0,0,3,1,3,5,2,0,3,0,0,0,0,1
911120,Cajas de relojes de pulsera; bolsillo y relojes simil.; de metal común; incl. dorado o plateado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
845612,Máquinas herramienta para trabajar materiales por remoción de material; operado por haces de ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,1
520851,Tejidos de algodón; con un contenido de algodón >= 85% en peso; de peso <= 100 g/m²; de ligamento ...,25,67,0,7,2,7,7,17,13,19,1,90,1,2,0,2,2,0,3,1
482361,Bandejas; fuentes y platos; tazas; vasos y artículos simil.;de papel o cartón,0,0,0,0,0,21,1,1,0,0,0,0,2,0,1,0,1,4,9,1
550999,Hilados con un alto contenido de fibras sintéticas discontinuas; pero < 85% en peso; distintos ...,0,24,13,0,3,62,10,0,0,1,0,0,0,28,0,0,0,0,0,1
580110,Terciopelo y felpa y tejidos de chenilla; de lana o pelo fino (exc. los de punto y tejidos ...,2,2,1,0,4,1,3,0,0,0,0,29,0,3,1,0,0,0,7,1
581010,Bordados químicos o aéreos sobre materia textil y bordados con fondo recortado; en pieza; tiras ...,3,0,2,0,2,1,1,3,0,2,0,0,3,0,4,1,12,2,2,1
720429,"""Desperdicios y desechos """"chatarra""""; de aceros aleados (exc. de acero inoxidable; así como ...",0,0,4,8,12,10,23,6,25,16,40,92,46,14,11,2,16,1,5,1
721320,"""Alambrón de acero de fácil mecanización; sin alear; enrollado en espiras irregulares """"coronas"""" ...",1960,3926,740,140,4,10,36,98,1,232,261,183,31,96,1,0,3,1,0,1
750220,Aleaciones de níquel; en bruto,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
840310,"""Calderas para calefacción central; no eléctricas (exc. calderas de vapor y calderas denominadas ...",3,1,140,83,0,1108,4,162,67,14,0,0,21,45,8,17,10,5,80,1
841210,Propulsores a reacción; distintos de los turborreactores,4,4,1,4,87,2,7,10,3,0,3,0,7,8,4,3,0,0,3,1
844519,Máquinas para la preparación de materia textil (exc. cardas; peinadoras y mecheras),0,7,58,396,120,214,8,223,0,1,4,0,0,0,1,0,11,50,111,1
080529,wilking frescas o secas y híbridos similares de agrios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,83,0,0,1
091020,Azafrán,7,0,0,1,2,2,1,1,7,7,3,0,0,0,0,0,2,3,0,1
252330,Cementos aluminosos,5,1,0,0,0,3,0,0,0,1,0,0,0,0,2,1,0,0,0,1
250830,Arcillas refractarias (exc. arcilla dilatada; caolín y demás arcillas caolínicas),14,12,22,18,17,8,176,0,0,16,1,0,0,2,5,2,5,4,0,1
121293,Caña de azúcar; fresca; refrigerada; congelada o seca; incl. pulverizada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120890,"""Harina de semillas o de frutos oleaginosos (exc. harina de mostaza y de habas de soja """"soya"""")""",30,166,309,0,7,19,2,19,378,189,217,614,598,227,0,0,2,18,14,1
282619,Fluoruros (exc. de aluminio y mercurio),7,201,4,1,1,6,3,19,2,24,20,15,44,31,6,10,7,0,2,1
290619,Alcoholes ciclánicos; ciclénicos o cicloterpénicos y sus derivados halogenados; sulfonados; ...,0,2,0,0,0,1,1,0,1,0,0,2,0,1,0,0,0,0,1,1
290220,Benceno,60,0,1181,1294,1850,1647,1172,0,0,8124,4414,0,4911,13755,8973,10106,5776,6930,0,1
440122,Madera en plaquitas o escamillas (exc. de las especies utilizadas principalmente como tintóreas ...,0,1,17,71,0,0,1,2,5,1,0,0,0,0,0,5,0,5,0,1
848640,Máquinas y aparatos especificos de nota 9 hasta 84,0,0,0,0,0,28,19,65,72,71,133,36,12,8,8,3,5,36,0,1
190520,Pan de especias; incl. con cacao,16,6,23,23,42,37,6,13,34,2,5,5,6,8,28,45,32,13,4,1
070511,Lechugas repolladas; frescas o refrigeradas,22,15,5,56,103,93,122,119,289,86,123,99,245,292,370,547,236,77,159,1
070930,Berenjenas; frescas o refrigeradas,0,2,11,4,62,36,10,33,12,7,9,3,17,10,19,30,7,0,0,1
071022,"""Judías """"porotos; alubias; frijoles; fréjoles"""" """"Vigna spp.""""; """"Phaseolus spp.""""; aunque ...",5,3,1,3,10,10,19,33,36,35,21,6,1,1,0,3,0,0,0,1
090962,Bayas de enebro y las semillas de anís; badiana; hinojo o comino; triturada o pulverizada,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
293723,Estrógenos y progestógenos,0,0,0,0,0,0,0,0,0,139,0,0,0,1,1,0,0,0,0,1
392063,Placas; láminas; hojas y tiras; de poliésteres no saturados y no celulares y sin esfuerzo; ...,221,184,309,325,480,553,700,624,440,472,239,5,31,1,2,2,1,1,1,1
460192,Trenzas y productos similares; de bambú trazado; sin ensamblar; material trenzado; y productos ...,0,0,0,0,0,3,2,1,33,6,9,3,5,1,2,1,3,1,2,1
480240,Papel soporte para papeles de decorar paredes; sin estucar ni recubrir,3,2,4,10,6,10,18,19,28,16,2,39,21,35,22,9,10,6,5,1
511190,Tejidos con un alto contenido de lana cardada o pelo fino cardado; pero < 85% en peso (exc. ...,0,0,0,0,0,12,0,1,0,7,0,0,0,2,4,5,10,0,0,1
520833,Tejidos de algodón; con un contenido de algodón >= 85% en peso; de peso <= 200 g/m²; de ligamento ...,0,0,0,0,0,2,0,0,0,0,0,1,0,0,12,1,8,3,13,1
700231,Tubos; de cuarzo o demás sílices fundidos; sin trabajar,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,1,1
842691,Grúas concebidas para montarlas en un vehículo de carretera,0,2,0,0,8,30,29,384,0,21,2,0,0,84,10,211,60,0,44,1
540834,Tejidos de hilados con un alto contenido de filamentos artificiales; pero < 85% en peso; incl. ...,0,1,7,2,1,0,3,0,0,2,4,1,6,3,2,40,2,0,0,1
500790,Tejidos con alto contenido de seda o desperdicios de seda; distintos de la borrilla; pero < ...,214,14,21,15,31,28,11,12,15,29,60,62,56,42,27,15,0,1,2,1
700210,Vidrio en bolas; sin trabajar (exc. microesferas de vidrio con un diámetro <= 1 mm; así como ...,0,1,0,8,0,0,1,1,10,0,2,0,2,0,0,2,1,2,1,1
600643,"""Tejidos de punto; de anchura > 30 cm; de fibras artificiales; con hilados de distintos colores ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
701400,Vidrio para señalización y elementos de óptica de vidrio (excepto los de la partida 7015); ...,6,1,3,7,4,2,4,7,1,5,1,1,0,4,0,1,0,0,0,1
741012,Hojas y tiras delgadas; de aleaciones de cobre; sin soporte; de espesor <= 0;15 mm (exc. hojas ...,2,1,3,2,33,75,73,0,1,0,5,0,1,0,0,0,1,3,1,1
740329,"""Aleaciones de cobre; en bruto (exc. a base de cobre-cinc """"latón""""; de cobre-estaño """"bronce""""; ...",0,1,0,0,2,0,0,0,4,1,0,2,2,1,0,0,1,0,1,1
081290,Frutas y otros frutos conservados provisionalmente; p.ej. con gas sulfuroso o con agua salada ...,2,2,1,3,3,1,7,4,12,16,3,10,16,24,0,23,5,0,4,1
090822,Mace; triturada o pulverizada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1
284690,Compuestos inorgánicos u orgánicos; de metales de las tierras raras; del itrio; del escandio ...,0,0,0,0,3,0,0,3,1,0,2,0,0,0,0,0,3,2,1,1
284161,Permanganato de potasio,5,7,21,55,54,2,2,6,10,21,4,11,2,22,23,2,1,4,2,1
240399,"""Tabaco de mascar; rapé y demás tabacos elaborados y sucedáneos del tabaco elaborados; y tabaco ...",0,0,3,0,2,32,221,229,332,196,0,9,33,32,51,21,6,15,2,1
291249,"""Alcoholes aldehídos; éteres aldehídos; aldehídos-fenoles y aldehídos con otras funciones oxigenadas ...",3,0,0,0,0,0,0,0,9,3,5,9,3,6,14,4,0,0,0,1
970500,Colecciones y especímenes para colecciones de zoología; botánica; mineralogía o anatomía o ...,0,0,4,1,0,4,1,9,3,7,3,1,0,0,3,22,1,30,7,1
900590,Partes y accesorios; incl. las armazones; de binoculares; prismáticos; catalejos; anteojos ...,3,1,3,3,11,2,2,8,3,4,8,2,1,3,1,53,1,3,5,1
810296,Alambre de molibdeno,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
840110,Reactores nucleares [Euratom],15,0,2,21,8,15,11,8,0,0,35,0,0,0,0,3,0,1,0,1
844712,Máquinas circulares de tricotar; con cilindro de diámetro > 165 cm,38,348,0,6,0,101,0,0,0,0,0,0,0,0,72,0,0,4,0,1
521151,Tejidos de algodón; con un alto contenido de algodón; pero < 85% en peso; mezclado exclusiva ...,0,1,1,7,16,2,3,2,0,0,4,0,0,0,0,0,1,0,0,1
570231,"""Alfombras y demás revestimientos para el suelo; de lana o pelo fino; tejidos; distintos de ...",0,0,0,17,1,4,0,0,0,0,0,0,1,6,1,46,4,34,3,1
550912,Hilados con un contenido de fibras discontinuas de nailon o demás poliamidas >= 85% en peso; ...,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,2,0,0,0,1
580430,Encajes en pieza; en tiras o en aplicaciones; hechos a mano (exc. productos de las partidas ...,7,2,0,0,1,1,1,2,0,0,1,0,0,1,1,1,0,0,0,1
610451,Faldas y faldas pantalón de punto; de lana o pelo fino; para mujeres o niñas (exc. enaguas),0,0,2,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1
284390,Compuestos inorgánicos u orgánicos de metal precioso; aunque no sean de constitución química ...,0,0,0,5,5,5,2,1,1,6,1,0,4,0,0,3,1,1,2,1
290499,"""Derivados sulfonados; nitrados o nitrosados los hidrocarburos; incluso halogenados (exc. ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,0,1
410120,"""Todo cueros y pieles de bovino """"; incl. Búfalo""""; o de equino; depilados o no; una sola pieza; ...",0,3,76,83,17,0,36,68,33,99,52,26,2,0,37,0,18,9,0,1
350211,"""Ovoalbúmina seca """"p.ej. en hojas; escamas; cristales; polvos""""""",0,0,0,0,0,4,12,6,16,14,15,20,0,0,0,11,0,0,0,1
070920,Espárragos; frescos o refrigerados,5,2,2,3,4,10,14,50,72,71,63,68,50,42,70,75,12,2,0,1
070991,"""Alcachofas """"alcauciles""""; frescas o refrigeradas""",0,0,0,0,0,0,0,0,0,0,9,0,3,1,1,1,0,0,0,1
080719,Melones; frescos (exc. sandías),0,99,4,49,81,124,453,96,88,359,266,276,277,276,346,207,38,0,0,1
030389,Pescado congelado; nep,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,23,0,0,2,1
030399,Aletas de pescado congeladas; cabezas; colas; peces y demás despojos de pescado comestibles ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240290,"""Cigarros """"puros""""; incl. despuntados; cigarritos """"puritos"""" y cigarrillos; exclusivamente ...",48,0,9,0,401,146,4,5,1,11,0,33,24,0,1,0,1,4,1,1
847521,Máquinas para fabricar fibras ópticas y sus esbozos,0,0,0,0,0,34,22,0,0,10,0,2,0,0,0,0,1,0,0,1
901710,Mesas y máquinas de dibujar; incl. automáticas (exc. unidades para máquinas automáticas de ...,0,3,30,2,21,14,9,5,1,0,2,4,9,11,10,20,1,7,1,1
950611,Esquís para nieve,0,0,0,0,5,1,0,0,0,0,2,0,0,0,0,0,8,0,0,1
860729,Frenos distintos de los de aire comprimido; y sus partes; propios de vehículos para vías férreas; ...,2,7,11,1,1,0,0,0,1,7,0,8,0,0,0,5,0,0,0,1
940110,Asientos de los tipos utilizados en aeronaves,2,8,1,0,1,2,6,0,0,7,2,1,1,3,2,10,23,8,2,1
920810,Cajas de música,22,21,15,19,25,32,26,10,9,22,17,14,5,2,4,3,16,1,0,1
430310,"""Prendas y complementos """"accesorios""""; de vestir; de peletería (exc. guantes mixtos de cuero ...",1,1,2,0,0,2,1,2,16,12,3,2,0,6,3,2,1,1,0,1
170310,Melaza de caña; procedente de la extracción o del refinado del azúcar,1,0,0,0,0,0,0,0,0,1,10,1,103,0,44,5,1,0,0,1
261690,Minerales de los metales preciosos y sus concentrados (exc. minerales de plata y sus concentrados),1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1
120241,Cacahuetes; con cáscara (exc. ??las de siembra para la siembra; o maníes crudos),0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,2,0,1,1
850231,Grupos electrógenos de energía eólica,135,93,1,101,395,1,49,30,0,314,30,99,15970,131,1056,11455,4,1,13,1
720410,"""Desperdicios y desechos """"chatarra""""; de fundición (exc. radiactivos)""",6,7,5,5,9,10,18,15,16,16,6,5,6,11,6,9,4,2,1,1
841191,Partes de turborreactores o de turbopropulsores; n.c.o.p.,0,0,0,22,0,12,28,4,70,220,510,168,141,282,772,1243,34,0,4,1
520299,Desperdicios de algodón (exc. desperdicios de hilados e hilachas),395,301,177,78,9,10,3,7,1,9,5,9,9,7,17,6,6,2,10,1
530911,Tejidos de lino; con un contenido de lino >= 85% en peso; crudos o blanqueados,0,0,0,0,0,0,0,0,0,0,0,85,0,2,1,0,1,1,0,1
690320,"""Retortas; crisoles; muflas; toberas; tapones; soportes; copelas; tubos; fundas; varillas y ...",8,1,55,4,2,11,0,12,0,17,48,3,14,2,0,0,1,4,1,1
700530,Vidrio flotado y vidrio desbastado o pulido por una o las dos caras; en placas o en hojas; ...,18,3,14,27,26,20,1,17,1,0,2,4,7,5,159,110,8,2,2,1
845921,Máquinas de taladrar metal; de control numérico (exc. unidades de mecanizado de correderas),0,0,1,10,0,6,1,6,0,3,0,0,1,7,0,1,4,0,0,1
845110,Máquinas para limpieza en seco de manufacturas textiles,3,36,47,6,3,81,54,10,11,1,35,11,50,48,4,0,0,2,8,1
580640,Cintas sin trama; de hilados o fibras paralelizados y aglutinados,33,3,3,5,7,1,1,3,1,13,3,2,2,2,4,0,14,6,4,1
600310,"""Tejidos de punto; de anchura <= 30 cm; de lana o pelo fino (exc. con un contenido de hilados ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
610791,Albornoces de baño; batas de casa y artículos simil.; de punto; de algodón; para hombres o ...,20,28,37,27,10,23,12,1,7,7,2,6,1,31,2,12,1,2,2,1
611012,"""Suéteres """"jerseys""""; """"pullovers""""; cardiganes; chalecos y artículos similares; de punto; ...",0,0,0,0,0,0,0,0,0,0,1,6,2,0,3,1,3,0,0,1
551611,Tejidos con un contenido de fibras artificiales discontinuas >= 85% en peso; crudos o blanqueados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
550961,Hilados con un alto contenido de fibras discontinuas acrílicas o modacrílicas; pero < 85% en ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,6,1
450310,Tapones de todo tipo; de corcho natural; incl. los esbozos para tapones con aristas redondeadas,0,1,1,3,24,1,0,0,1,2,0,1,1,2,1,3,0,4,2,1
262019,Cenizas y residuos; que contengan principalmente cinc (exc. matas de galvanización),2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
270500,Gas de hulla; gas de agua; gas pobre y gases similares; excepto el gas de petróleo y demás ...,5,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1
271091,"""Desechos de aceites que contengan difenilos policlorados """"PCB""""; terfenilos policlorados ...",0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
081330,Manzanas; secas,36,10,60,22,1,2,0,2,0,1,0,0,0,0,0,0,0,0,1,1
080221,"""Avellanas """"Corylus spp.""""; frescas o secas; con cáscara""",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1
070521,"""Endibias """"Witloof""""; """"Cichorium intybus var. foliosum""""; frescas o refrigeradas""",0,0,0,0,0,0,0,0,14,31,4,0,0,0,0,0,0,0,0,1
090832,Cardamomo; triturada o pulverizada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,1
060490,Follaje; hojas; ramas y demás partes de plantas; sin flores ni capullos y hierbas; musgos y ...,0,0,0,0,0,0,0,0,0,0,30,6,6,17,20,26,27,22,1,1
030494,"""Carne congelada; incluso picada; de abadejo de Alaska """"Theragra chalcogramma"""" (sin filetes)""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
020210,Canales o medias canales; de bovinos; congeladas,21,19,5,89,62,111,32,53,73,61,66,31,89,46,0,0,0,13,1,1
030274,"""Anguilas """"Anguilla spp.""""; frescas o refrigeradas""",0,0,0,0,0,0,0,0,0,0,2,3,5,4,1,1,1,4,0,1
030311,"""Salmones rojos """"Oncorhynchus nerka""""; congelados""",0,1,2,1,0,0,2,1,4,16,92,147,94,80,11,6,0,22,3,1
330119,"""Aceites esenciales de agrios """"cítricos""""; desterpenados o no; incl. los """"concretos"""" o """"absolutos"""" ...",503,440,398,495,251,20,78,4,9,13,8,11,14,12,6,1,24,20,27,1
440131,Bolitas de madera,0,0,0,0,0,0,0,0,0,0,1,12,1,1,2,1,3,0,5,1
420600,Manufacturas de tripa; vejigas o tendones,0,0,0,0,0,1,0,0,1,8,1,1,1,7,1,1,2,2,0,1
440890,Hojas para chapado; incl. las obtenidas por cortado de madera estratificada; para contrachapado ...,19,86,16,25,11,47,23,16,0,1,25,0,0,3,0,1,18,0,0,1
391110,Resinas de petróleo; resinas de cumarona; resinas de indeno; resinas de cumarona-indeno y politerpenos; ...,31,177,52,29,23,47,0,8,7,48,3,41,5,0,2,60,28,0,0,1
382312,Ácido oleico; industrial,7,14,4,513,1180,1288,2907,2184,1668,0,0,1,3,38,2,1,1,1,1,1
854040,Tubos de visualización gráfica y de datos; de color; con un paso de la pantalla de los puntos ...,0,0,1,0,0,0,0,8,0,1,0,1,0,0,2,0,0,8,8,1
911180,"""Cajas de relojes de pulsera; bolsillo y relojes simil.; de materiales distintos de metal precioso; ...",0,1,0,0,0,0,0,0,1,1,4,1,1,2,3,1,3,6,3,1
880400,Paracaídas; incluidos los dirigibles; planeadores (parapentes) o de aspas giratorias; sus partes ...,1,0,0,0,19,0,7,0,6,26971,1,1,2,4,0,69,1,25,1,1
901540,Instrumentos y aparatos de fotogrametría,0,2,1,0,1,33,6,171,0,17,19,0,0,51,0,0,0,0,1,1
400239,"""Caucho isobuteno-isopreno halogenado """"CIIR o BIIR""""; en formas primarias o en placas; hojas ...",0,1,0,8,2,1,0,0,0,0,0,4,0,49,2,0,0,1,0,1
121229,Algas marinas y otras algas; frescas; refrigeradas; congeladas o secas; con o sin tierra; no ...,0,0,0,0,0,0,0,0,0,0,6,3,4,4,3,4,2,8,1,1
283720,Cianuros complejos (exc. de compuestos inorganicos u organicos de mercurio),84,0,30,50,41,51,82,42,28,5,2,5,2,2,0,2,3,5,3,1
110429,Granos de cereales; mondados; perlados; troceados; quebrantados o trabajados de otra forma ...,12,2,0,51,2,1,2,6,2,160,35,22,2,2,4,15,19,22,2,1
071390,Legumbres secas; legumbres sin cáscara; incluso mondadas o partidas (exc. ??guisantes; garbanzos; ...,0,0,0,0,2,2,1,0,37,0,0,0,0,0,0,1,0,3,2,1
030313,"""Salmones del Atlántico """"Salmo salar"""" y salmones del Danubio """"Hucho hucho"""" congelados""",0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,0,0,4,0,1
040811,Yemas de huevo; secas; incl. con adición de azúcar u otro edulcorante,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,1
551120,Hilados con un alto contenido de fibras sintéticas discontinuas; pero < 85% en peso; acondicionados ...,0,0,0,0,0,0,0,6,2,10,39,2,3,3,11,4,3,0,1,1
630120,Mantas de lana o pelo fino (exc. mantas eléctricas; manteles y colchas; así como artículos ...,7,2,0,0,12,20,6,14,38,32,6,11,10,3,8,4,6,15,0,1
846022,Rectificado sin centros máquinas para el acabado de metal; de control numérico (excepto las ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
845949,Escariadoras para metal; de control no numérico (exc. unidades de mecanizado de correderas ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
841121,Turbopropulsores; de potencia <= 1.100 kW,63,70,122,48,55,78,158,85,108,40,357,17,28,71,6,3,5,14,15,1
841182,Turbinas de gas; de potencia > 5.000 kW (exc. turborreactores y turbopropulsores),4415,40,0,0,0,25,0,2,0,0,3,0,72,1950,0,1008,8,11,6,1
741991,Manufacturas de cobre; moldeadas; estampadas o forjadas pero sin trabajar de otro modo; n.c.o.p.,21,8,24,11,89,75,2,4,0,12,5,56,4,4,4,26,0,0,2,1
722490,Productos intermedios de aceros aleados; distinto del acero inoxidable,0,3,0,0,0,34,13,0,441,295,0,11,0,44,0,1,0,5,0,1
911290,Partes de cajas y envolturas simil. para aparatos de relojería distintos de los relojes de ...,0,0,0,0,0,1,0,0,1,2,1,26,14,7,3,0,0,0,0,1
847590,Partes de máquinas para montar lámparas eléctricas o electrónicas; tubos o válvulas de destello; ...,0,0,2,1,0,20,0,5,8,3,14,0,2,3,1,1,7,1,0,1
853310,Resistencias fijas de carbono; aglomeradas o de capa (exc. resistencias de calentamiento),2,1,4,0,0,1,2,16,4,3,1,3,2,4,11,17,6,0,2,1
611594,"""Medias; calcetines y artículos simil.; incl. para varices; de punto; de lana o pelo fino (exc. ...",0,0,0,0,0,24,18,1,0,3,6,0,1,0,1,1,4,3,0,1
620291,"""Anoraks; cazadoras y artículos simil.; de lana o pelo fino; para mujeres o niñas (exc. de ...",10,3,6,8,3,39,3,2,2,0,1,2,11,5,3,2,4,2,2,1
620451,Faldas y faldas pantalón; de lana o pelo fino; para mujeres o niñas (exc. de punto; así como ...,0,0,0,0,5,5,0,1,2,0,0,1,3,2,3,2,2,1,1,1
521224,Tejidos de algodón; con un alto contenido de algodón; pero < 85% en peso; distintos de aquéllos ...,26,51,10,15,0,16,6,0,2,1,0,13,3,6,44,29,57,6,2,1
570110,Alfombras de nudo; de lana o pelo fino; incl. confeccionadas,2,1,5,6,0,0,1,0,20,1,1,0,7,10,2,3,1,11,3,1
550969,Hilados con un alto contenido de fibras discontinuas acrílicas o modacrílicas; pero < 85% en ...,9,1,0,4,4,7,18,11,25,335,752,0,0,5,9,0,6,6,0,1
711299,Desperdicios y desechos de plata; incl. chapados de plata y demás desperdicios y desechos que ...,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
721899,Productos intermedios de acero inoxidable (exc. de sección transversal rectangular),4,10,9,30,0,0,2,2,58,39,4,41,34,16,2,35,2,7,2,1
848620,Máquinas y aparatos para la manufactura de mecánismos semiconductores o circuitos electrónicos ...,0,0,0,0,0,11,3,122,4,12,7,68,7,11,1,1,3,1,1,1
