Código,Descripción del producto,Valor exportado en 2002,Valor exportado en 2003,Valor exportado en 2004,Valor exportado en 2005,Valor exportado en 2006,Valor exportado en 2007,Valor exportado en 2008,Valor exportado en 2009,Valor exportado en 2010,Valor exportado en 2011,Valor exportado en 2012,Valor exportado en 2013,Valor exportado en 2014,Valor exportado en 2015,Valor exportado en 2016,Valor exportado en 2017,Valor exportado en 2018,Valor exportado en 2019,Valor exportado en 2020,Valor exportado en 2021
901831,Jeringas; incl. con aguja; para uso médico,0,0,0,2,2,12,164,86,11,0,0,0,37,0,0,15,0,21,26,3
901540,Instrumentos y aparatos de fotogrametría,0,0,0,0,0,0,0,18,0,3,121,1,3,0,6,0,11,25,0,3
820570,Tornillos de banco; prensas de carpintero y simil. (exc. partes o accesorios de máquinas h ...,0,0,0,0,0,0,8,1,0,0,1,3,3,1,143,11,8,19,7,3
830810,Corchetes; ganchos y anillos para ojetes; de metal común; para prendas de vestir; calzado; ...,0,0,0,0,0,0,0,0,33,88,49,9,0,0,0,0,0,0,0,3
820310,Limas; escofinas y herramientas simil.; de mano; de metal común,5,27,0,2,0,0,11,0,2,0,0,4,2,1,1,2,3,31,0,3
820239,Hojas de sierra circulares; incl. las fresas sierra; incl. las partes; de metal común; con ...,0,0,0,2,0,0,25,6,0,1,0,0,0,0,9,0,0,0,0,3
841990,Partes de aparatos y de dispositivos; aunque se calienten eléctricamente; para tratamiento ...,0,0,0,0,0,0,2,57,3,8,20,67,128,1,11,12,8,2,24,3
841939,Secadores (exc. ​​aparatos de liofilización; unidades de liofilización; secadores por atomización; ...,134,1,0,7,0,0,57,6,969,221,13,6,16,148,1,9,0,9,2,3
840734,"""Motores de émbolo """"pistón"""" alternativo de encendido por chispa de encendido por chispa """"motores ...",2,5,14,24,5,7,6,31,13,28,0,0,0,9,0,1,7,6,3,3
845012,Máquinas para lavar ropa; con secadora centrífuga incorporada (exc. máquinas totalmente au ...,0,2,0,2,19,259,10805,2423,0,0,0,0,0,0,0,11,0,0,185,3
844319,"""Máquinas y aparatos para imprimir offset (exc. alimentados con bobinas o con hojas de formato ...",0,89,0,268,328,7,0,7,17,118,66,0,0,13,78,65,40,109,17,3
847141,Máquinas automáticas para tratamiento o procesamiento de datos; digitales; que incluyan en ...,249,280,59,1,11,66,184,184,504,66,35,7,5,46,20,22,14,43,115,3
845690,Máquinas herramienta para trabajar cualquier metal por arranque de material; operado por procesos ...,0,0,0,0,0,0,11,10,13,22,0,0,5,1,0,6,13,1,0,3
845819,Tornos horizontales que operen por arranque de metal sin control numérico,0,14,2,0,0,0,14,8,10,0,0,143,8,0,0,0,269,0,0,3
846241,Máquinas; incl. las prensas; de punzonar o entallar; incl. las combinadas de cizallar y punzonar; ...,0,11,0,0,0,3,0,0,0,146,0,0,0,0,0,0,86,0,0,3
731589,"""Cadenas de fundición; hierro o acero (exc. cadenas de eslabones articulados; antideslizantes; ...",0,0,0,19,2,3,6,2,9,2,16,6,2,8,19,4,4,13,0,3
730711,Accesorios de tubería; de fundición no maleable,0,0,0,0,0,0,0,0,1,0,6,2,0,0,0,1,4,1,0,3
730719,Accesorios de tubería; de fundición; hierro o acero; moldeados (exc. de fundición no maleable),6,0,0,5,3,0,2,9,3,0,0,182,6,15,4,24,1,28,5,3
740829,"""Alambre de aleaciones de cobre (exc. de aleaciones a base de cobre-cinc """"latón""""; de cobre-níquel ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3
691410,Manufacturas de porcelana; n.c.o.p.,70,2,1,0,0,7,2,0,0,5,0,0,0,0,0,0,0,3,2,3
701959,"""Tejidos; incl. cintas; de fibra de vidrio; de anchura > 30 cm (exc. tejidos de filamentos ...",0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,7,0,3
520842,Tejidos de algodón; con un contenido de algodón >= 85% en peso; de peso > 100 g/m² pero <= ...,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
490900,Tarjetas postales impresas o ilustradas; tarjetas impresas con felicitaciones o comunicaciones ...,20,59,18,41,43,34,25,24,8,3,0,1,0,2,2,1,0,0,1,3
510219,Pelo fino; sin cardar ni peinar (exc. lana y pelo de cabra de Cachemira),0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3
511111,Tejidos de lana cardada o pelo fino cardado; con un contenido de lana o pelo fino >= 85% en ...,0,0,0,0,0,1,2,2,0,8,11,5,5,6,11,1,2,0,0,3
540600,Hilados de filamentos sintéticos o artificiales (excepto el hilo de coser); acondicionados ...,0,0,0,0,0,0,0,9,0,0,0,0,0,0,16,3,13,12,3,3
340530,"""Abrillantadores """"lustres"""" y preparaciones simil. para carrocerías; incl. papel; guata; fieltro; ...",0,0,0,0,0,0,12,0,0,0,0,2,1,0,14,1,0,8,11,3
320416,Colorantes reactivos sintéticos orgánicos; preparaciones a base de colorantes reactivos sintéticos ...,0,0,1,1,11,0,12,4,11,4,5,31,52,35,77,11,0,0,91,3
310430,Sulfato de potasio (exc. en tabletas o formas simil. o en envases de un peso bruto <= 10 kg),8,32,22,31,21,87,60,20,0,0,0,2,0,0,0,254,135,0,0,3
310530,"""Hidrogenoortofosfato de diamonio """"fosfato diamónico"""" (exc. en tabletas o formas simil. o ...",201,26,2,0,0,258,142,96,0,17,12,0,0,0,0,0,0,0,0,3
401590,"""Prendas de vestir y demás complementos """"accesorios"""" de vestir; para cualquier uso; de caucho ...",0,0,0,1,0,156,573,382,280,0,80,141,68,3,15,0,1,4,63,3
392530,Contraventanas; persianas; incl. las venecianas; y artículos simil. y sus partes; de plástico ...,1,0,1,0,6,0,35,43,68,43,80,28,53,56,1,0,0,3,0,3
610712,Calzoncillos de punto; de fibras sintéticas o artificiales; para hombres o niños,4,0,0,0,0,0,0,0,0,0,3,24,190,99,9,21,23,13,0,3
610690,"""Camisas; blusas y blusas camiseras; de punto; de materia textil; para mujeres o niñas (exc. ...",27,154,6,48,4,51,18,12,21,20,20,29,54,2,15,21,18,18,0,3
610721,Camisones y pijamas; de punto; de algodón; para hombres o niños (exc. camisetas),1,136,0,0,0,0,2,1,3,1,3,2,6,1,1,1,2,1,0,3
611594,"""Medias; calcetines y artículos simil.; incl. para varices; de punto; de lana o pelo fino (exc. ...",0,0,0,0,0,0,1,1,0,4,13,7,3,6,2,1,1,1,11,3
600634,"""Tejidos de punto; de anchura > 30 cm; de fibras sintéticas; estampados (exc. tejidos de punto ...",0,12,46,16,141,93,166,116,134,169,132,73,39,0,0,0,0,0,0,3
610422,Conjuntos de punto; de algodón; para mujeres o niñas (exc. conjuntos de esquí y trajes de baño),15,21,13,7,3,18,13,2,3,22,0,15,4,3,1,1,0,1,2,3
620453,Faldas y faldas pantalón; de fibras sintéticas; para mujeres o niñas (exc. de punto; así como ...,0,0,1,0,1,0,0,0,1,1,3,35,5,3,5,4,1,0,7,3
620459,Faldas y faldas pantalón; de materia textil; para mujeres o niñas (exc. de lana o pelo fino; ...,17,16,2,2,1,0,7,3,0,0,9,0,8,13,10,3,3,6,1,3
620119,Abrigos; impermeables; chaquetones; capas y artículos simil.; de materia textil; para hombres ...,3,0,0,0,0,2,0,4,1,1,0,0,0,0,3,0,0,5,1,3
620299,"""Anoraks; cazadoras y artículos simil.; de materia textil; para mujeres o niñas (exc. de lana ...",1,0,1,0,2,1,14,9,2,0,4,0,3,8,7,8,7,6,1,3
620312,"""Trajes """"ambos o ternos"""" de fibras sintéticas; para hombres o niños (exc. de punto; así como ...",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,3
630299,Ropa de tocador o cocina; de lino (exc. bayetas; franelas y artículos simil. de limpieza para ...,0,0,0,0,2,0,8,2,0,0,0,0,1,1,0,0,0,0,0,3
630392,Visillos y cortinas; guardamalletas y ropadiés de cama; de fibras sintéticas (exc. de punto; ...,0,0,97,38,426,414,505,359,0,0,0,0,0,0,1,4,0,1,0,3
620829,Camisones y pijamas; de materia textil; para mujeres o niñas (exc. de algodón; de fibras sintéticas ...,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,1,2,2,3
621120,"""Monos """"overoles"""" y conjuntos de esquí (exc. de punto)""",0,0,0,0,0,0,4,0,2,4,0,0,0,10,2,0,0,0,9,3
640351,Calzado con suela y parte superior de cuero natural; que cubra el tobillo (exc. con puntera ...,0,0,52,82,218,220,121,105,189,270,69,9,20,16,9,0,0,1,0,3
910610,Registradores de asistencia; registradores fechadores y registradores contadores,0,0,0,0,0,0,3,0,0,0,0,0,73,0,5,1,1,0,1,3
940169,Asientos con armazón de madera; no con relleno,111,279,558,806,981,68,71,58,32,72,57,51,33,34,32,23,22,34,2,3
940171,Asientos con armazón de metal; con relleno (exc. de los tipos utilizados en aeronaves o en ...,258,76,232,74,196,277,298,111,91,125,222,154,131,173,81,60,48,12,0,3
940130,Asientos giratorios de altura ajustable (exc. como asientos giratorios para medicina; cirugía ...,0,50,8,1,20,21,7,21,6,11,4,2,1,2,16,21,23,3,0,3
950662,Balones y pelotas de deporte,0,0,0,1,3,1,1,0,3,3,1,0,15,0,10,0,0,121,0,3
961380,Encendedores y mecheros (exc. de gas de bolsillo; así como las piedras y mechas),0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,2,0,0,0,3
291219,Aldehídos acíclicos sin otras funciones oxigenadas (sin metanal [formaldehído] y etanal [a ...,0,0,0,0,33,0,0,0,36,100,50,2,9,24,5,0,0,39,7,3
291590,Ácidos monocarboxílicos acíclicos; sus anhídridos; halogenuros; peróxidos y peroxiácidos; sus ...,0,1,7,0,2,0,2,6,10,0,4,30,1,31,2,0,0,0,2,3
220590,Vermut y demás vinos de uvas frescas preparados con plantas o sustancias aromáticas; en recipientes ...,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,3
200870,"""Melocotones """"duraznos""""; incl. los griñones y nectarinas; preparados o conservados; incl. ...",1,0,11,12,1,0,0,0,0,82,2,35,2,33,1,0,0,2,0,3
130213,Extracto vegetal; de lúpulo,0,0,1,2,0,0,0,0,0,0,0,0,0,23,26,0,21,82,0,3
160431,"""Caviar """"huevas de esturión""""""",0,0,0,0,0,0,0,0,0,0,0,0,0,258,347,11,4,68,9,3
150890,"""Aceite de cacahuete """"cacahuate; maní"""" y sus fracciones; incl. refinados; sin modificar químicamente ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
090520,Vainilla; triturados o pulverizados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,1,3
030732,"""Mejillones """"Mytilus spp.; Perna spp.""""; Congelados; incluso con cáscara""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
030782,"""Vivos; frescos o refrigerados; incluso en concha; conchas estrombóides """"Strombus spp.""""""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
030553,Pescados secos de las familias Bregmacerotidae; Euclichthyidae; Gadidae; Macrouridae; Melanonidae; ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,3
030639,Crustáceos; aptos para la alimentación humana; con o sin cáscara; vivos; frescos o refrigerados ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
070993,"""Calabazas frescas o refrigeradas; la calabaza y calabazas """"Cucurbita spp.""""""",0,0,0,0,0,0,0,0,0,0,0,1,36,42,43,30,41,5,4,3
040299,"""Leche y nata """"crema""""; concentradas; con adición de azúcar u otro edulcorante (exc. en polvo; ...",0,10,0,2,12,0,6,1,1,93,28,0,0,0,0,0,0,1,1,3
902229,Aparatos basados ​​en el uso de radiaciones alfa; beta; gamma u otras radiaciones ionizantes ...,0,0,0,0,46,6,61,82,44,43,283,328,249,558,502,28,72,77,154,2
902910,Cuentarrevoluciones; contadores de producción; taxímetros; cuentakilómetros; podómetros y demás ...,1,0,3,0,5,16,0,7,1,0,2,9,2,1,2,21,1,0,1,2
901600,Balanzas sensibles a un peso inferior o igual a 5 cg; incluso con pesas,22,2,0,17,1,34,1,4,0,7,0,0,0,8,7,0,12,3,3,2
853329,Resistencias fijas de potencia > 20 W (exc. resistencias de calentamiento),0,0,0,0,0,0,0,0,1,4,0,4,3,3,0,16,25,1,5,2
853910,"""Faros o unidades """"sellados""""""",0,0,0,1,2,0,1,0,0,4,13,6,6,2,1,0,2,2,0,2
852842,"""De rayos catódicos monitores de tubo """"CRT"""" capaz de conectar directamente con y diseñado ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
852869,Projectores; sin aparatos receptores incorporados (exc. principalmente para usar en máquinas ...,0,0,0,0,0,0,2,3,0,24,4,7,0,0,4,0,0,0,0,2
853090,Partes de aparatos eléctricos de señalización; seguridad; control o mando; n.c.o.p.,0,0,0,0,0,0,406,0,1,0,0,0,2,0,0,0,0,0,26,2
851640,Planchas eléctricas,0,1,0,1,0,0,2,0,10,0,0,0,0,0,2,0,0,0,1,2
851632,Aparatos electrotérmicos para el cuidado del cabello (exc. secadores),17,0,0,0,2,0,0,0,8,45,16,22,0,0,0,32,10,25,0,2
850432,Transformadores de tipo seco de potencia > 1 kVA pero <= 16 kVA (exc. los transformadores de ...,0,46,0,4,4,0,0,16,0,0,0,37,0,2,13,11,16,16,3,2
851130,Distribuidores y bobinas de encendido; para motores de combustión,0,10,0,0,2,2,0,3,44,9,2,5,9,15,6,5,10,2,5,2
851490,"""Partes de hornos eléctricos industriales o de laboratorio; incl. los que funcionen por inducción ...",0,0,0,0,0,0,0,0,43,34,76,1,0,8,0,0,28,0,6,2
848240,Rodamientos de agujas,1,0,0,1,1,3,15,0,0,0,59,11,6,16,7,7,1,16,0,2
850134,Motores de CC y generadores de CC de potencia> 375 kW (exc. los generadores fotovoltaicos),0,0,0,0,20,0,23,15,120,2,276,28,5,5,6,34,23,57,57,2
846410,Máquinas de aserrar para trabajar piedra; cerámica; hormigón; amiantocemento o materias minerales ...,0,0,0,45,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,2
846019,Máquinas de rectificar superficies planas; para metal; en las que la posición de la pieza pueda ...,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2
845130,Máquinas y prensas para planchar; incl. prensas para fijar (exc. ??calandrias),0,60,26,0,0,0,0,0,0,20,0,0,127,19,0,14,0,0,0,2
845210,Máquinas de coser domésticas,0,5,0,2,0,0,0,0,0,0,0,0,24,1,6,7,0,0,0,2
846880,Máquinas y aparatos para soldar sin gas (exc. máquinas y aparatos eléctricos de la partida ...,0,0,0,0,0,0,0,0,0,0,2,9,1,0,0,7,1,0,6,2
846799,Partes de herramientas hidráulicas o con motor incorporado; incl. eléctrico; de uso manual; ...,147,93,43,97,84,20,51,38,34,177,21,26,81,52,30,17,1,7,92,2
846691,Partes y accesorios de máquinas herramienta para trabajar piedra; cerámica; hormigón; amiantocemento ...,0,0,6,1,14,0,0,0,100,0,0,0,6,0,0,0,19,0,1,2
846722,Sierras; incl. las tronzadoras; con motor eléctrico incorporado; de uso manual,85,24,17,16,26,17,12,9,7,10,1,5,5,0,38,1,2,0,0,2
842549,Gatos no hidráulicos,0,0,1,0,2,0,2,0,1,8,0,0,4,7,53,149,1,51,5,2
840820,"""Motores de émbolo """"pistón"""" de encendido por compresión """"motores diesel o semi-diesel""""; ...",0,10,52,0,12,5,0,3,11,20,7,17,29,103,187,1,156,1,2,2
842382,Instrumentos e aparatos de pesar; con capacidad > 30 kg pero <= 5.000 kg (exc. instrumentos ...,19,80,11,8,18,23,0,13,6,20,1,20,6,50,18,8,6,3,8,2
842541,Elevadores fijos para vehículos; de los tipos utilizados en talleres,0,0,0,0,0,0,0,0,0,1,13,16,16,10,19,32,6,6,4,2
790310,Polvo de condensación; de cinc,0,0,0,0,0,0,0,0,0,12,34,32,0,0,0,0,17,0,19,2
820540,Destornilladores de mano,0,0,3,15,17,2,5,3,8,4,1,2,6,53,31,1,6,4,0,2
780419,Chapas de plomo; hojas y tiras; de plomo; de espesor > 0;2 mm; sin incluir el soporte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
830710,Tubos flexibles de hierro o acero; incl. con accesorios,0,0,0,0,0,16,3,49,37,8,11,0,12,9,9,55,0,8,453,2
820750,"""Útiles de taladrar; intercambiables (exc. de perforación o sondeo; así como de roscar """"incl. ...",907,1442,245,96,34,71,3,16,0,3,0,6,7,1,12,0,0,1,1,2
820810,Cuchillas y hojas cortantes; de metal común; para máquinas o aparatos mecánicos; para trabajar ...,10,0,11,0,401,4,0,11,12,3,3,9,15,12,4,4,3,4,0,2
702000,Las demás manufacturas de vidrio,8,1,7,11,59,53,72,15,3,17,18,9,24,0,5,0,17,0,14,2
720890,Productos planos de hierro o acero; de anchura >= 600 mm; laminados en caliente y trabajados; ...,0,0,0,0,0,0,0,0,0,13,0,1,0,1,0,2,0,0,0,2
720150,Fundición en bruto aleada y fundición especular; en lingotes; bloques o demás formas primarias,0,0,0,0,0,0,0,0,0,0,0,0,38,93,4,7,7,5,7,2
690100,Ladrillos; placas; baldosas y demás piezas cerámicas de harinas silíceas fósiles (por ejemplo: ...,0,0,84,91,164,54,0,0,0,0,0,0,0,3,0,0,3,1,0,2
660199,Paraguas; sombrillas y quitasoles; incl. los paraguas-bastón (exc. artículos con astil o mango ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
670420,Pelucas; barbas; cejas; pestañas; mechones y artículos análogos; de cabello; así como manufacturas ...,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,9,0,1,2
741533,Tornillos; pernos; tuercas y artículos similares; roscados; de cobre (exc. escarpias roscadas; ...,0,0,0,1,2,0,0,1,3,28,0,3,3,12,2,4,6,4,0,2
730449,Tubos y perfiles huecos; sin soldadura; de sección circular; de acero inoxidable; distintos ...,0,0,174,2,2,4,130,6,3,1,4,208,32,36,39,42,26,2,6,2
730290,"""Traviesas """"durmientes""""; contracarriles """"contrarrieles""""; cremalleras; cojinetes; cuñas; ...",0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,2
731821,"""Arandelas de muelle """"resorte"""" y las demás de seguridad; de fundición; hierro o acero""",5,1,0,4,1,0,7,3,23,13,3,73,64,26,21,13,32,12,12,2
731823,Remaches; de fundición; hierro o acero (exc. remaches tubulares o con espiga hendida; para ...,0,0,0,0,0,0,0,0,0,0,4,0,0,0,19,0,2,1,0,2
740729,"""Barras y perfiles; de aleaciones de cobre; n.c.o.p. (exc. de aleaciones a base de cobre-cinc ...",0,0,0,0,0,0,0,0,338,0,0,2,0,0,5,30,1,0,0,2
540793,Tejidos de hilados con un alto contenido de filamentos sintéticos; pero < 85% en peso; incl. ...,0,0,0,0,0,14,12,0,0,9,0,0,1,2,0,0,0,0,0,2
521139,Tejidos de algodón; con un alto contenido de algodón; pero < 85% en peso; mezclado exclusiva ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1115,6,0,0,2
530919,Tejidos de lino; con un contenido de lino >= 85% en peso; teñidos; fabricados con hilos de ...,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2
521224,Tejidos de algodón; con un alto contenido de algodón; pero < 85% en peso; distintos de aquéllos ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
482290,Carretes; bobinas; canillas y soportes simil. de pasta de papel; de papel o cartón; incl. perforados ...,0,0,0,41,0,0,1,3,11,8,0,0,0,0,0,0,1,5,0,2
481159,"""Papel y cartón; coloreados o decorados en la superficie o impresos; recubiertos; impregnados ...",54,4,56,1,41,3,1,31,14,4,0,0,3,3,6,5,431,23,59,2
441510,Cajones; cajas; jaulas; tambores y envases simil.; de madera; carretes para cables; de madera,3,1,5,1,0,3,4,1,3,11,4,3,10,0,3,1,5,4,0,2
420329,Guantes; mitones y manoplas; de cuero natural cuero regenerado (exc. concebidos especialmente ...,0,7,3,9,0,1,19,9,6,5,0,0,0,1,4,2,2,2,1,2
401290,"""Bandajes """"llantas macizas o huecas""""; tiras de rodadura intercambiables para neumáticos """"llantas ...",1,3,0,0,0,19,0,0,0,0,0,0,0,20,7,2,2,0,1,2
401700,Caucho endurecido (por ejemplo: ebonita) en cualquier forma; incluidos los desechos y desperdicios; ...,0,1,2,18,25,7,0,21,0,2,2,1,0,0,0,0,18,0,1,2
320411,Colorantes dispersos sintéticos orgánicos; preparaciones a base de colorantes dispersos sintéticos ...,0,1,0,0,1,0,3,2,15,9,3,11,11,4,49,18,2,14,53,2
321590,Tintas; incl. concentradas o sólidas (exc. para dibujar),7,86,0,4,3,2,11,17,11,31,0,0,0,0,1,0,0,13,100,2
370790,Preparaciones químicas para uso fotográfico y productos sin mezclar para uso fotográfico; dosificados ...,11,0,2,1,9,5,18,15,0,0,33,0,59,21,1,0,4,1,1,2
381519,Catalizadores sobre soporte; n.c.o.p. (exc. con níquel o sus compuestos o con metal precioso ...,0,0,0,0,0,0,0,10,5,0,0,2,0,1,7,0,0,8,0,2
380910,"""Aprestos y productos de acabado; aceleradores de tintura o de fijación de materias colorantes ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,2
391190,Polisulfuros; polisulfonas y demás polímeros y prepolímeros obtenidos por síntesis química; ...,0,0,0,1,3,0,0,9,148,41,0,0,45,57,28,24,132,69,17,2
390910,Resinas ureicas y resinas de tiourea; en formas primarias,0,0,0,0,0,56,118,456,1896,1874,1723,2622,1270,18,2,0,0,10,0,2
390931,"""Poli """"isocianato de metileno fenil"""" """"MDI en bruto; MDI polimérico""""; en formas primarias""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,2
382510,Desechos y desperdicios municipales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
640291,Calzado con suela y parte superior de caucho o plástico; con puntera metálica de protección ...,0,0,0,0,0,0,0,0,0,0,0,3,4,0,8,0,0,7,0,2
640219,"""Calzado de deporte con suela y parte superior de caucho o plástico (exc. calzado impermeable ...",0,0,0,0,30,2,0,0,0,0,0,0,119,5,0,1,0,0,0,2
620892,"""Camisetas interiores; bragas """"bombachas; calzones""""; incl. las que no llegan hasta la cintura; ...",0,0,0,0,0,0,0,0,1,0,0,1,0,14,0,0,0,3,4,2
630210,Ropa de cama; de punto,0,26,85,8,8,0,1,2,0,76,3,7,0,1,18,0,15,0,0,2
630231,Ropa de cama; de algodón (exc. estampada y de punto),0,0,0,0,0,1,0,12,0,0,20,3,0,0,1,1,10,1,0,2
630130,Mantas de algodón (exc. mantas eléctricas; manteles y colchas; así como artículos de cama y ...,4,3,4,1,1,5,20,0,1,2,6,0,1,5,1,1,1,0,1,2
620412,Trajes sastre; de algodón; para mujeres o niñas (exc. de punto; así como monos de esquí y trajes ...,0,0,0,0,0,0,6,0,0,0,6,0,1,0,0,0,1,0,0,2
620111,Abrigos; impermeables; chaquetones; capas y artículos simil.; de lana o pelo fino; para hombres ...,105,290,39,32,41,29,51,144,24,17,14,5,7,17,12,5,2,1,1,2
620219,Abrigos; impermeables; chaquetones; capas y artículos simil.; de materia textil; para mujeres ...,20,1,15,7,4,1,0,0,0,1,5,0,1,12,9,4,0,0,0,2
620449,Vestidos de materia textil; para mujeres o niñas (exc. de lana o pelo fino; de algodón; de ...,13,8,16,1,1,10,22,2,4,5,9,105,51,42,67,70,15,6,1,2
620421,Conjuntos de lana o pelo fino; para mujeres o niñas (exc. de punto; así como conjuntos de esquí ...,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
610331,"""Chaquetas """"sacos"""" de punto; de lana o pelo fino; para hombres o niños (exc. cazadoras y ...",994,617,299,351,237,113,107,83,71,78,16,7,8,8,1,0,1,0,0,2
610323,Conjuntos de punto; de fibras sintéticas; para hombres o niños (exc. monos y conjuntos de esquí ...,0,0,0,0,0,4,2,0,2,2,2,0,0,0,1,17,58,386,7,2
591190,Productos y artículos textiles para usos técnicos mencionados en la nota 7 del capítulo 59; ...,0,42,13,0,0,0,0,11,2,5,0,0,1,0,9,0,11,2,33,2
600122,Tejidos con bucles; de punto; de fibras sintéticas o artificiales,29,58,63,0,0,0,0,0,0,17,24,91,40,0,7,0,0,8,7,2
611699,Guantes; manoplas y manoplas; de materia textil; de punto (exc. lana; pelo fino; algodón o ...,0,5,1,0,0,0,1,1,9,4,8,11,6,4,7,6,8,7,5,2
610839,"""Camisones y pijamas; de punto; de materia textil; para mujeres o niñas (exc. de algodóno de ...",0,105,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,2
610799,Albornoces de baño; batas de casa y artículos simil.; de punto; de materia textil; para hombres ...,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,4,6,0,2
610469,Pantalones; pantalones con peto; calzones y pantalones cortos de punto; de materia textil; ...,72,23,25,1,5,17,10,28,20,26,2,0,16,12,1,0,0,0,0,2
580631,Cintas de algodón; tejidas; n.c.o.p.,0,0,1,2,14,2,4,1,35,193,234,538,544,333,162,59,60,22,6,2
570500,Las demás alfombras y revestimientos para el suelo; de materia textil; incluso confeccionados,0,6,0,0,0,6,6,57,214,49,28,87,1,11,3,4,9,1,0,2
580110,Terciopelo y felpa y tejidos de chenilla; de lana o pelo fino (exc. los de punto y tejidos ...,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2
551614,Tejidos con un contenido de fibras artificiales discontinuas >= 85% en peso; estampados,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,2
560393,Tela sin tejer; incl. impregnada; recubierta; revestida o estratificada; n.c.o.p.; de peso ...,0,0,0,0,0,0,11,0,0,0,0,0,5,6,23,2,46,0,0,2
551430,Tejidos de fibras con un alto contenido de fibras discontinuas de poliéster; pero < 85% en ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
551219,Tejidos de fibras sintéticas discontinuas; con un contenido de fibras discontinuas de poliéster ...,0,0,0,1,1,28,2,5,1,0,0,1,0,0,0,0,0,1,0,2
961620,Borlas y simil. para aplicación de polvos; otros cosméticos o productos de tocador,0,0,0,0,0,0,0,0,3,8,6,2,0,0,1,1,1,14,2,2
961100,Fechadores; sellos; numeradores; timbradores y artículos similares; incluidos los aparatos ...,7,0,19,1,6,1,1,20,1,1,0,0,3,0,0,5,1,2,0,2
960820,Rotuladores y marcadores con punta de fieltro u otra punta porosa,8,0,0,1,3,19,21,20,87,53,43,52,28,7,1,16,2,0,22,2
911490,Partes de aparatos de relojería; n.c.o.p.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
910121,"""Relojes de pulsera de metal precioso o chapado de metal precioso """"plaqué""""; automáticos (exc. ...",0,0,0,37,16,0,7,0,6,0,0,16,0,0,0,0,0,0,0,2
903220,"""Manostatos """"presostatos"""" (exc. artículos y órganos de la partida 8481)""",2,0,15,21,44,5,1,2,1,0,4,9,6,1,2,0,50,4,2,2
170310,Melaza de caña; procedente de la extracción o del refinado del azúcar,1,0,13,0,5,0,6,16,13,0,8,30,172,23,5,12,0,7,1,2
220600,Las demás bebidas fermentadas (por ejemplo: sidra; perada; aguamiel); mezclas de bebidas fermentadas ...,0,3,9,73,30,62,78,0,8,0,0,0,0,0,0,0,0,0,0,2
290619,Alcoholes ciclánicos; ciclénicos o cicloterpénicos y sus derivados halogenados; sulfonados; ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
283220,Sulfitos (exc. de sodio),0,0,0,0,1,0,3,14,0,0,3236,0,0,0,0,0,0,3,1,2
050800,Coral y materias similares; en bruto o simplemente preparados; pero sin otro trabajo; valvas ...,3,1,19,0,2,258,10,0,0,0,0,0,0,0,0,0,0,0,0,2
