Código,Descripción del producto,Valor importado en 2002,Valor importado en 2003,Valor importado en 2004,Valor importado en 2005,Valor importado en 2006,Valor importado en 2007,Valor importado en 2008,Valor importado en 2009,Valor importado en 2010,Valor importado en 2011,Valor importado en 2012,Valor importado en 2013,Valor importado en 2014,Valor importado en 2015,Valor importado en 2016,Valor importado en 2017,Valor importado en 2018,Valor importado en 2019,Valor importado en 2020,Valor importado en 2021
610910,T-shirts y camisetas; de punto; de algodón,332964,295864,189760,179908,203896,193020,206628,229809,247005,263770,262410,266791,269665,290822,301161,310512,383312,410785,368541,583452
848210,Rodamientos de bolas,189287,194640,232847,253092,282360,292220,297913,235708,321411,366993,425758,430071,468001,474951,497045,530131,554793,517738,432681,583292
210690,Preparaciones alimenticias; n.c.o.p.,197952,244380,285922,433682,561299,553184,592150,472538,485755,505712,532962,557230,488755,588061,653260,613642,639839,569994,491870,581865
720917,Productos planos de hierro o acero sin alear; de anchura >= 600 mm; enrollados; simplemente ...,105882,87269,84679,101658,182826,121156,171334,110022,215293,188696,273915,236640,214646,281087,234281,312030,431491,375156,255299,580765
852580,Camaras de televisión; camaras digitales y camaras de video,0,0,0,0,0,0,709525,519611,639552,711566,703739,674188,403766,411324,371163,426136,550055,561045,531211,574470
841360,Bombas volumétricas rotativas; accionadas mecánicamente (exc. bombas de las subpartidas 8413.11 ...,124170,115070,127609,131708,162363,175237,213612,192831,262958,431894,496110,381390,385954,389891,348615,393569,422239,450995,425333,567978
440711,"""Pino """"Pinus spp."""" aserrados o desbastados longitudinalmente; cortados o desenrollados; incluso ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556526
850140,Motores de corriente alterna; monofásicos; de potencia > 37;5 W,54385,81038,95522,114902,210876,170497,169891,138274,166252,222332,237039,227773,291726,308120,291939,316025,353436,381810,417344,555332
841459,Ventiladores (exc. de mesa; pie; pared; cielo raso; techo; tejado o ventana; con motor eléctrico ...,170596,150165,172551,173187,213501,236515,244079,159192,246480,264458,282893,337100,391194,401476,408030,435590,450173,446341,423866,542532
390810,Poliamidas-6; -11; -12; -6;6; -6;9; -6;10; ó -6;12; en formas primarias,123611,126975,163668,165377,186672,206705,212961,193441,274736,336582,384195,383723,386118,406592,395354,418471,508255,515694,421811,542508
853669,Clavijas y tomas de corriente; para una tensión de <= 1.000 V (exc. portalámparas),73421,79468,99706,115757,155578,196684,214600,216581,262352,266851,292270,319613,357542,433239,426403,433573,464941,489418,407805,535901
731816,Tuercas; de fundición; hierro o acero,141315,138226,142901,183764,218598,239386,264976,191712,277957,320922,355695,392191,418535,445280,426115,470582,516205,511213,423190,533922
722530,"""Productos planos de aceros aleados; distinto del acero inoxidable; de anchura >= 600 mm; simplemente ...",13668,24935,21978,26808,40316,57907,78561,22902,43604,86420,162711,114842,246494,250850,246187,375090,478615,478804,318535,529780
841899,Partes de refrigeradores; de congeladores y demás material; máquinas y aparatos para producción ...,112868,119045,138338,206034,349511,359640,335087,263267,336306,346367,353804,402861,389331,422278,434461,415821,437534,419042,380053,526163
851830,"""Auriculares electroacústicos; incl. los de casco; incl. combinados con micrófono y juegos ...",52310,58071,92634,148328,195459,243438,283561,199027,235911,227097,234058,257594,245795,235440,282172,280999,317134,387759,399441,523808
630790,Artículos de materia textil; confeccionados; incl. los patrones para prendas de vestir; n.c.o.p.,69556,69542,75342,112073,121254,152203,160126,203618,218210,256237,274622,317779,352821,306229,326439,360897,375335,388351,797302,521785
848330,Cajas de cojinetes sin rodamientos incorporados y cojinetes; para máquinas,152781,157798,193118,210325,220807,224919,241659,206283,326810,369262,384657,378548,429959,421166,410242,519645,461213,470334,394470,519560
290919,"""Éteres acíclicos y sus derivados halogenados; sulfonados; nitrados o nitrosados (exc. éter ...",77258,90985,125895,240404,182821,396227,473764,373211,316496,420157,523172,579635,459557,428718,351243,611302,623914,365272,271315,514969
950450,Consolas de videojuegos y máquinas (excepto los operados por cualquier medio de pago),0,0,0,0,0,0,0,0,0,0,306801,429602,556246,547527,426489,461767,500348,472865,428182,513394
848390,Ruedas dentadas y demás órganos elementales de transmisión presentados aisladamente; partes ...,42766,61607,75944,96948,115163,139888,156738,125764,155648,198809,276517,320253,381310,403578,430258,456914,468684,472343,419284,510684
390690,"""Polímeros acrílicos; en formas primarias (exc. poli""""metacrilato de metilo"""")""",208929,209797,235028,282017,306731,318168,329098,314063,394094,439210,439469,479054,462571,447727,409756,447890,449699,423326,374024,494817
854110,Diodos (distintos de los fotodiodos y de los diodos emisores de luz),329234,365965,423356,439567,552364,435171,416068,305590,377656,369881,350328,341640,348646,337443,370758,387561,451818,425349,368710,492919
854160,Cristales piezoeléctricos montados,141091,125301,171958,172717,193640,192561,195077,172564,200896,203195,205550,206274,192771,218340,276497,316157,303135,302517,329410,486963
720916,Productos planos de hierro o acero sin alear; de anchura >= 600 mm; enrollados; simplemente ...,65618,68283,81989,102303,169839,105843,176235,95013,153400,160598,262207,262316,224530,198340,206251,263824,267856,245118,183576,478196
040210,"""Leche y nata """"crema""""; en polvo; gránulos o demás formas sólidas; con un contenido de materias ...",200008,221336,279524,358791,248856,464772,537603,353847,436413,680243,731617,768998,806484,613744,579373,703741,697220,793074,776831,477365
391740,"""Juntas; codos; empalmes """"eacores"""" y demás accesorios de tubería; de plástico.""",133725,156457,171918,189726,210022,231999,232250,207625,260927,300002,341927,361904,396259,400918,414279,429966,454594,441649,401027,476739
842199,Partes de máquinas y aparatos para filtrar o depurar líquidos o gases; ncop,83812,107345,103868,92274,129624,166522,144276,115012,177637,189717,215665,224741,214906,212565,225815,265359,302182,319715,333888,475439
841590,Partes de máquinas y aparatos para acondicionamiento de aire que comprenden un ventilador con ...,200495,226254,246992,253300,263093,259725,228647,144660,199395,226828,334239,339545,409484,455204,435966,492803,507087,461864,415642,473781
640411,Calzado de deporte; incl. calzado de tenis; baloncesto; gimnasia; entrenamiento y calzados ...,28873,35911,55767,80548,95082,96911,111036,101035,131494,159824,181189,230369,290608,323134,387209,465114,465752,502834,330295,470024
871410,Partes y accesorios de vehículos de las partidas 8711 a 8713 : De motocicletas; incluidos los ...,0,0,0,0,0,0,0,0,0,0,80768,125550,165202,189005,194721,232987,271657,306736,290318,467152
382200,Reactivos de diagnóstico o de laboratorio sobre cualquier soporte y reactivos de diagnóstico ...,100744,99133,112202,129246,162875,181101,218751,221128,227179,296083,306606,332824,354783,298324,291877,285441,306150,308427,426792,462527
760110,Aluminio sin alear; en bruto,145060,192198,230951,274612,423439,341944,365832,242017,385902,455596,514764,379334,409654,657076,439305,557739,669216,264182,143604,461781
390410,"""Poli""""cloruro de vinilo""""; en formas primarias; sin mezclar con otras sustancias""",29083,21301,17182,25184,40548,45285,61214,65082,132706,235128,254737,268448,276717,251388,227814,242813,258800,241942,253405,459659
392112,Placas; láminas; hojas y tiras; de polímeros celulares de cloruro de vinilo; sin trabajar o ...,35524,35474,65080,116165,166168,189319,155562,124743,201101,239496,291954,312642,385123,445141,463753,503300,578950,562262,418401,451761
330499,Preparaciones de belleza; maquillaje y para el cuidado de la piel; incl. las preparaciones ...,137184,136316,144238,167216,205384,230362,247336,189518,218468,272293,266299,284438,282292,298660,310307,342321,389391,393949,317657,444001
722550,Productos planos de acero rápido; de anchura >= 600 mm; laminados en frío o en caliente (exc. ...,98751,88768,124156,113924,129948,136139,124750,91006,164820,185061,230383,218388,260676,269621,276265,343474,389676,359205,237641,442403
852859,Monitores; sin aparatos receptores incorporados (exc. principalmente para usar en máquinas ...,0,0,0,0,0,0,97858,89617,141011,206266,266663,383183,304949,328301,356725,420946,452616,453946,401420,441761
950639,"""Artículos para la práctica del golf (exc. pelotas y palos """"clubs"""" completos)""",19366,23962,19707,33036,44583,21850,6536,3502,1710,42944,65121,111074,134010,147765,169613,247980,252374,273137,239700,441224
390140,copolímeros de etileno-alfa-olefinas; que tienen una gravedad específica de <0;94; en formas ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440395
853641,Relés; para una tensión <= 60 V,264333,276730,283254,306641,288915,250394,245812,194769,288508,350771,402302,524831,506867,473379,432307,439038,455985,418850,349919,440102
851150,Generadores; para motores de combustión (exc. los dinamomagnetos y los motores de arranque),151423,143178,104167,107429,153964,186142,250823,238138,265433,288671,337026,399079,436142,447461,461134,422249,418844,449042,398139,436653
847160,Unidades de entrada o salida; digitales; para máquinas automáticas para tratamiento o procesamiento ...,1047752,1851953,2374999,2022247,2038134,1292159,456174,407975,418807,633720,504312,483695,662055,504937,433954,383920,397466,493289,390647,435645
392350,Tapones; tapas; cápsulas y demás dispositivos de cierre; de plástico,211611,243128,261109,289864,293430,295605,281340,229440,259140,288679,310816,343953,355101,336858,342221,342350,376600,379489,382532,434724
722592,"""Productos planos de aceros aleados; distinto del acero inoxidable; de anchura >= 600 mm; laminados ...",153758,175657,156771,130174,153223,183568,213143,205736,480691,314173,388059,434139,413579,416220,396923,556270,548121,532068,350742,432666
711319,"""Artículos de joyería y sus partes; de metales preciosos distintos de la plata; incl. revestidos ...",192901,230106,229872,270398,335774,350293,266639,370565,408714,410494,397737,406282,512114,565265,397793,322388,339741,349141,202823,430291
390799,"""Poliésteres; saturados; en formas primarias (exc. plicarbonatos; resinas alcídas y poli""""tereftalato ...",112901,114599,121087,141720,160574,182966,157731,132737,193876,219160,263386,282424,322846,329694,334642,364477,385671,374340,312540,429370
392113,Placas; láminas; hojas y tiras; de poliuretanos celulares; sin trabajar o trabajadas solo en ...,163996,166729,154047,154968,154277,176339,173482,152698,205829,245099,333213,331566,438119,398296,386016,379155,404338,394964,326736,424991
847710,Máquinas de moldear caucho o plástico por inyección (,239955,204910,234037,283393,292442,311097,281431,213323,234189,257881,348306,418840,377784,459482,573012,621881,552003,466064,357238,424327
732020,"""Muelles """"resortes"""" helicoidales; de hierro o acero (exc. resortes espirales planos; muelles ...",201411,201810,218125,246586,298535,285187,265741,193517,292667,337492,388714,397578,416135,451269,438715,452072,457037,444701,361196,424006
830160,Partes de candados; de cerraduras y de cerrojos; así como de cierres y de monturas cierre; ...,277999,256540,320322,326031,341976,405268,355749,281134,285291,294222,306981,334362,354499,363966,371141,397608,421549,391645,369209,422535
271311,Coque de petróleo; sin calcinar,41094,73021,74724,78825,152319,223586,331700,105031,253588,375707,250683,224421,175095,162106,172442,305540,407381,220295,0,414070
300215,Productos inmunológicos acondicionados en dosis medidas o en formas o envases para la venta ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413916
392020,Placas; láminas; hojas y tiras; de polímeros no celulares de propileno y sin esfuerzo; estratificación ...,163560,187483,196976,222317,232002,236990,215813,172068,222742,281138,292339,294383,295319,284750,321087,328665,351404,336071,285950,413027
390330,"""Copolímeros de acrilonitrilo-butadieno-estireno """"ABS""""; en formas primarias""",80256,78205,120962,126318,149730,169403,182217,158955,227164,215633,254657,283007,297022,292684,282881,316815,344764,292547,263167,412653
870892,"""Silenciadores y tubos """"caños"""" de escape de tractores; vehículos automóviles para transporte ...",122086,112495,102054,90487,91707,133491,219617,144826,319394,518309,545382,389546,377565,418810,312012,339814,387646,472747,389718,412453
392062,"""Placas; láminas; hojas y tiras; de poli""""tereftalato de etileno"""" no celular y sin esfuerzo; ...",82299,69323,53085,63141,69802,67311,87880,79220,110904,188114,162955,149796,137780,170363,196780,194477,240695,277727,395287,410684
722830,Barras de aceros aleados; distinto del acero inoxidable; simplemente laminadas o extrudidas ...,160473,177509,264076,304637,283844,289957,323705,170688,339648,493288,499513,424601,476861,415364,347958,505215,517567,428487,237000,410140
392099,Placas; láminas; hojas y tiras; de plástico no celular; n.c.o.p. y sin esfuerzo; estratificación ...,64036,73004,75135,77041,74313,77081,86371,84555,119924,177240,243988,290592,345115,367023,360611,331351,428865,477816,322572,409267
330290,Mezclas de sustancias odoríferas y mezclas; incl. las disoluciones alcohólicas; a base de una ...,81110,82017,97178,112214,151158,156968,180117,201174,225235,256799,299811,298204,283250,257979,284065,269392,297588,321782,374635,407428
260300,Minerales de cobre y sus concentrados,4337,49,66,13186,175256,48,248024,12806,65825,175159,271081,195993,72373,120652,134203,203454,561715,780369,1132333,404007
720851,Productos planos de hierro o acero sin alear; de anchura >= 600 mm; sin enrollar; simplemente ...,46613,35716,115101,129934,157956,127227,252535,150311,156813,210370,387953,364644,426603,424920,238819,180488,242645,338879,320026,403175
848350,Volantes y poleas; incl. los motones,104559,106124,106043,124255,168871,193391,216467,160822,242486,296250,314807,325564,346240,373037,392021,433845,425330,425348,355025,401255
848120,Válvulas para transmisiones oleohidráulicas o neumáticas,81460,88249,99242,96985,119862,135748,184555,157768,126240,171909,342881,322179,399856,412081,388981,384006,416314,416625,325291,395720
