Código,Descripción del producto,Valor exportado en 2002,Valor exportado en 2003,Valor exportado en 2004,Valor exportado en 2005,Valor exportado en 2006,Valor exportado en 2007,Valor exportado en 2008,Valor exportado en 2009,Valor exportado en 2010,Valor exportado en 2011,Valor exportado en 2012,Valor exportado en 2013,Valor exportado en 2014,Valor exportado en 2015,Valor exportado en 2016,Valor exportado en 2017,Valor exportado en 2018,Valor exportado en 2019,Valor exportado en 2020,Valor exportado en 2021
870710,Carrocerías de automóviles de turismo,2,20,0,0,9,1049,354,239,1210,735,2194,47,589,198,142,28,269,73,32,62
950440,Naipes,45,2691,3276,5182,682,1826,2350,658,149,544,237,2,146,133,17,27,49,68,39,62
240110,Tabaco; sin desvenar o desnervar,2,1625,0,63,0,0,0,0,0,0,0,12,0,0,7,36,0,0,358,62
842381,Instrumentos e aparatos de pesar; con capacidad <= 30 kg (exc. balanzas sensibles a un peso ...,34,144,105,128,164,139,87,68,2,37,329,230,226,2,45,308,80,56,7,62
730820,Torres y castilletes; de fundición; hierro o acero,330,1552,4405,8225,7011,17006,16114,4679,5948,4298,2211,1039,6426,1800,7191,239,1132,783,4,62
320190,Extractos curtientes de origen vegetal (sin extracto de quebracho y el extracto de acacia); ...,0,3,0,2,15,17,23,40,41,34,19,12,35,25,18,63,40,29,27,62
850780,Acumuladores eléctricos (exc. ​​Acumuladores usados ​​y acumuladores de plomo-ácido; níquel-cadmio; ...,22,60,133,358,199,1157,362,1551,219,685,431,206,720,199,405,231,154,262,77,62
852190,"""Aparatos de grabación o reproducción de imagen y sonido """"vídeos""""; incl. con receptor de ...",124,8237,17064,24586,21593,26800,29416,34620,22456,22727,16645,13693,10350,804,506,156,283,338,124,62
481890,"""Papel; guata de celulosa o napa de fibras de celulosa; de los tipos utilizados para fines ...",920,1495,2654,2966,4112,5212,9501,4467,6887,3073,1939,2496,2154,980,802,277,101,84,26,61
200210,Tomates; preparados o conservados sin vinagre ni ácido acético; enteros o en trozos,538,1616,1436,615,407,299,1357,2582,291,375,219,43,0,0,42,1,0,0,63,61
842410,Extintores; cargados o no,5,75,52,109,56,229,166,230,73,57,92,67,204,87,71,85,50,58,96,61
842220,Máquinas y aparatos para limpiar o secar botellas o demás recipientes (exc. máquinas para lavar ...,0,2,235,7,167,86,75,68,339,355,891,1334,1146,693,153,220,130,81,37,61
722219,Barras de acero inoxidable; simplemente laminadas o extrudidas en caliente (exc. de sección ...,0,0,0,8,0,39,3,3,10,165,0,0,0,110,0,94,86,614,0,61
350510,Dextrina; almidones y féculas pregelatinizados o esterificados y demás almidones o féculas ...,117,191,106,402,176,50,74,147,60,112,115,117,142,104,236,244,201,365,105,61
292149,"""Monoaminas aromáticas y sus derivados; sales de estos productos (exc. anilina; toluidinas; ...",30,0,0,2,0,0,2,1,4,3,0,2,1,19,100,29,132,344,604,61
850860,Aspiradoras; incl. las de materias secas y líquidas; (exc. con motor eléctrico incorporado),0,0,0,0,0,436,283,781,467,181,1079,260,305,280,65,15,1,3,3,61
846229,Máquinas para doblar; plegar; enderezar o aplanar productos planos (exc. ​​Máquinas de control ...,229,26,88,79,155,154,477,1975,871,568,53,472,1064,370,23,124,474,453,149,61
490900,Tarjetas postales impresas o ilustradas; tarjetas impresas con felicitaciones o comunicaciones ...,371,426,456,639,507,629,753,521,669,446,453,284,296,319,199,137,90,87,41,60
902229,Aparatos basados ​​en el uso de radiaciones alfa; beta; gamma u otras radiaciones ionizantes ...,14,6,0,0,6,2,2,25,23,118,0,3,12,23,36,93,41,4,37,60
843910,Máquinas y aparatos para la fabricación de pasta de materias fibrosas celulósicas (exc. autoclaves; ...,0,21,87,0,5,18,3429,355,0,0,0,456,0,6,63,1389,0,0,0,60
110510,"""Harina; sémola y polvo de patata """"papa""""""",6,12,0,3,26,1,7,60,14,161,669,361,115,0,0,0,0,0,16,60
090421,Frutos del género Capsicum o del género Pimenta; secos; sin triturar ni pulverizar,0,0,0,0,0,0,0,0,0,0,934,398,235,107,36,23,57,26,56,60
050690,Huesos y núcleos córneos; en bruto; desgrasados; desgelatinizados o simplemente preparados; ...,570,866,1065,1215,2326,3152,2198,1788,1524,2005,1392,862,345,338,226,343,240,103,101,60
854720,Piezas aislantes para electricidad; de plástico,39,30,4,37,78,45,683,277,298,336,280,112,219,98,45,11,16,53,23,60
871620,Remolques y semirremolques; autocargadores o autodescargadores; para uso agrícola,1,0,0,14,7,9,10,13,63,120,221,73,85,23,37,30,4,50,200,59
940169,Asientos con armazón de madera; no con relleno,1165,1149,875,866,501,120,117,612,579,598,177,48,178,247,19,72,39,24,56,59
160231,"""Preparaciones y conservas de carne o despojos de pavo """"gallipavo"""" de especies domésticas ...",8140,16860,20323,14703,6896,12284,44713,20700,17155,15209,16887,15459,7658,5531,5949,5825,30602,8017,186,59
390190,Polímeros de etileno; en formas primarias (exc. polietileno y copolímeros de etileno y acetato ...,8,5,25,36,12,83,211,167,354,32,154,154,600,272,174,108,183,223,106,59
400599,Caucho mezclado sin vulcanizar; en formas primarias (exc. disoluciones; dispersiones y caucho ...,0,0,16,0,0,7,0,3,50,0,0,11,18,32,55,57,190,738,263,59
610892,"""Saltos de cama; albornoces de baño; batas de casa y artículos simil.; de punto; de fibras ...",13,48,58,14,969,829,2074,1270,1789,1744,1212,3282,2918,25,63,127,203,185,100,59
721790,Alambre de hierro o acero sin alear; enrollado; revestido (exc. revestido con metales comunes; ...,8,23,17,48,87,100,207,198,229,194,316,125,156,309,240,82,27,13,33,59
730451,Tubos y perfiles huecos; sin soldadura; de sección circular; de aceros aleados distinto del ...,7,7,4,37,3,253,3194,350,3279,8233,8510,5354,3011,900,2091,2080,2024,551,33,59
300320,Medicamentos; que contengan antibióticos; sin dosificar ni acondicionar para la venta al por ...,10,3,0,23,84,251,239,401,248,119,56,425,56,72,0,0,0,88,55,59
846210,Máquinas; incl. las prensas; de forjar o estampar; martillos pilón y otras máquinas de martillar,192,28,7,8,752,6,329,6,95,2,1,221,47,29,17,5,16,206,94,59
900691,Partes y accesorios de cámaras fotográficas; n.c.o.p.,26,268,554,1192,3280,1810,704,550,335,2,85,0,167,1,0,2,3,0,6,58
844250,Caracteres de imprenta; clisés; planchas; cilindros y demás elementos impresores; piedras litográficas; ...,8,23,61,9,208,216,252,23,41,18,55,152,196,44,59,42,65,44,19,58
731419,Telas metálicas tejidas; incl. las continuas o sin fin; de hierro o acero distinto del acero ...,205,199,219,375,571,653,765,755,666,914,1142,587,424,319,122,49,93,32,19,58
300510,Apósitos y demás artículos con una capa adhesiva; impregnados o recubiertos de sustancias farmacéuticas ...,304,246,525,136,156,180,282,160,246,254,9,59,14,34,27,160,67,15,28,58
292249,"""Aminoácidos y sus ésteres; sales de estos productos (exc. los que contengan funciones oxigenadas ...",79,15,23,22,39,106,125,14,51,271,161,108,112,0,962,127,230,86,51,58
380993,"""Aprestos y productos de acabado; aceleradores de tintura o de fijación de materias colorantes ...",36,78,47,30,17,6,6,8,28,37,21,36,13,14,15,25,14,3,1,58
340420,"""Cera de poli""""oxietileno"""" [polietilenglicol]""",18,51,8,3,11,0,4,0,10,3,7,0,0,19,0,9,2,0,0,57
291439,"""Cetonas aromáticas sin otras funciones oxigenadas (exc. fenilacetona """"fenilpropan-2-ona"""")""",6,0,1,8,23,0,4,1,2,0,19,16,7,2,5,0,0,0,79,57
846880,Máquinas y aparatos para soldar sin gas (exc. máquinas y aparatos eléctricos de la partida ...,1,10,83,15,6,27,36,0,23,56,345,6,69,18,76,61,4,47,12,57
390390,"""Polímeros de estireno; en formas primarias (exc. poliestireno; copolímeros de estireno-acrilonitrilo ...",19,333,0,0,14,38,4,18,55,117,28,74,93,21,38,147,18,64,120,56
480240,Papel soporte para papeles de decorar paredes; sin estucar ni recubrir,108,318,315,243,107,46,353,385,111,298,588,451,452,431,89,254,209,206,129,56
843490,Partes de máquinas de ordeñar y de máquinas y de aparatos para la industria lechera; n.c.o.p.,4,107,3,22,123,35,20,3,0,5,1,5,110,15,5,69,2,6,8,56
821300,Tijeras y sus hojas,14,826,644,688,563,593,551,419,381,574,524,566,515,62,55,94,73,123,48,56
731582,Enlace de la cadena de soldados de hierro o acero (excepto los de la cadena de eslabones articulados; ...,7,64,83,20,136,247,205,51,245,291,210,554,354,120,62,89,42,79,67,56
310210,Urea; incl. en disolución acuosa (exc. en tabletas o formas simil. o en envases de un peso ...,1,14,3,3,4,4,25,10,89,0,6,2,63,13,102,530,571,464,67,56
940599,Partes de aparatos de alumbrado; anuncios; letreros y placas indicadoras luminosos y artículos ...,1166,1334,477,682,1061,1571,1245,869,697,997,882,843,482,50,243,102,200,222,50,55
761610,Puntas; clavos; grapas apuntadas; tornillos; pernos; tuercas; escarpias roscadas; remaches; ...,17,1,20,9,4,45,42,36,17,70,44,35,168,18,29,71,46,44,61,55
841320,Bombas manuales (exc. las bombas de las subpartidas 8413.11 u 8413.19),0,1,0,16,13,8,5,19,46,5,12,13,16,0,9,28,3,38,17,55
680530,Abrasivos naturales o artificiales en polvo o gránulos con soporte que no sea solamente de ...,38,7,89,267,45,104,139,57,221,221,214,319,156,166,212,277,113,52,24,55
480620,"""Papel resistente a las grasas [""""greaseproof""""]; en bobinas """"rollos"""" de anchura > 36 cm ...",3,22,24,1,12,5,9,6,8,29,10,9,13,20,14,2,3,2,10,54
940520,Lámparas eléctricas de cabecera; mesa; oficina o de pie,74,556,674,782,338,444,804,620,743,824,393,3556,3063,95,25,39,54,39,32,54
961210,Cintas para máquinas de escribir y cintas simil.; entintadas o preparadas de otro modo para ...,7,233,297,530,568,1101,681,496,695,390,757,419,312,87,75,119,61,54,46,54
640219,"""Calzado de deporte con suela y parte superior de caucho o plástico (exc. calzado impermeable ...",324,1215,1948,4649,8113,14874,15332,3733,3607,4944,8885,7603,11884,48,124,275,489,246,677,54
650700,Desudadores; forros; fundas; armaduras; viseras y barboquejos (barbijos); para sombreros y ...,4,12,81,105,221,110,164,172,199,193,381,359,421,168,59,89,78,96,59,54
760711,Hojas y tiras; delgadas; de aluminio; sin soporte; simplemente laminadas; de espesor <= 0;2 ...,179,276,280,537,316,25,87,234,154,156,128,77,132,144,60,69,148,50,135,54
090190,Cáscara y cascarilla de café; sucedáneos de café que contengan café en cualquier proporción,1,3,1,4,7,13,8,16,3,25,2,1,11,4,19,29,0,17,61,54
700721,Vidrio contrachapado; de dimensiones y formatos que permitan su empleo en automóviles; aeronaves; ...,277,378,425,990,995,642,958,488,146,358,55,22,18,28,30,52,7,27,31,54
854430,Juegos de cables para bujías de encendido y demás juegos de cables de los tipos utilizados ...,52,304,123,224,272,100,110,65,53,39,105,42,94,63,57,81,104,87,67,54
480640,"""Papel cristal y demás papeles calandrados transparentes o traslúcidos; en bobinas """"rollos"""" ...",1,11,1,24,4,1,5,18,19,14,0,52,4,0,4,33,2,97,105,53
910129,"""Relojes de pulsera de metal precioso o chapado de metal precioso """"plaqué""""; de mano (exc. ...",0,0,133,1,70,7,112,21,181,589,860,44,0,39,21,48,18,8,49,53
640520,Calzado con parte superior de materia textil (exc. con suela de caucho; plástico o cuero natural ...,57,625,171,746,1391,1592,1714,2388,2913,5060,6781,6555,4499,8,9,15,6,70,53,53
610322,Conjuntos de punto; de algodón; para hombres o niños (exc. monos y conjuntos de esquí y trajes ...,5,15,29,16,44,87,168,208,91,344,138,14,48,161,0,5,1,0,0,53
591120,Gasas y tela para cerner; incl. confeccionadas,2,2,13,11,66,16,12,5,0,23,93,141,6,2,0,24,30,35,55,53
570490,Alfombras y demás revestimientos para el suelo; de fieltro; distintos de los de pelo insertado ...,120,565,546,697,649,552,1047,912,876,1444,2006,2133,1874,118,106,94,117,0,49,53
730661,Tubos y perfiles huecos; soldados; de sección cuadrada o rectangular,0,0,0,0,0,2359,1772,25,12,1828,565,220,2,56,197,31,73,137,39,53
291560,Ácidos butanoicos; ácidos pentanoicos; sus sales y sus ésteres,2,1,0,0,78,77,0,0,0,0,0,0,0,13,22,16,24,31,35,53
330410,Preparaciones para el maquillaje de los labios,1286,939,845,771,667,794,668,555,566,711,605,853,631,462,467,669,551,85,56,53
900211,Objetivos para cámaras; proyectores o ampliadoras o reductoras fotográficos o cinematográficos,12,10,24,20,23,66,65,82,46,47,173,357,260,147,91,94,14,11,73,52
400829,Varillas y perfiles; de caucho no celular; vulcanizado y sin endurecer,13,11,5,22,18,49,39,22,409,59,39,34,24,20,29,49,52,20,9,52
820820,Cuchillas y hojas cortantes; de metal común; para máquinas o aparatos mecánicos; para trabajar ...,14,179,75,76,83,77,86,28,86,31,64,27,22,32,20,43,13,16,13,52
842541,Elevadores fijos para vehículos; de los tipos utilizados en talleres,3,20,4,0,65,32,108,0,45,28,0,440,23,0,2,1,4,11,0,52
291412,"""Butanona """"metiletilcetona""""""",33,39,39,22,44,21,0,2,0,26,0,0,0,0,0,0,0,53,59,52
540752,Tejidos de hilados con un contenido de filamentos de poliésteres texturados >= 85% en peso; ...,138,790,1005,230,219,820,1717,68,941,441,3925,241,74,64,34,44,73,19,26,51
902590,Partes y accesorios de densímetros; areómetros; pesalíquidos e instrumentos flotantes simil.; ...,27,81,44,21,145,171,374,161,69,45,47,65,120,23,66,69,209,65,76,51
283230,Tiosulfatos,0,8,3,0,0,0,0,0,12,28,14,191,0,25,53,29,38,1,60,51
420291,"""Sacos """"bolsas"""" de viaje; sacos """"bolsas"""" aislantes para alimentos y bebidas; bolsas de ...",10,16,5,32,123,25,30,3,305,348,38,15,28,36,72,51,43,8,44,51
842820,Aparatos elevadores o transportadores; neumáticos,956,1347,903,1140,185,62,624,1037,1491,932,993,1750,60,107,62,523,100,145,106,51
722300,Alambre de acero inoxidable,19,87,67,55,64,42,37,112,199,311,294,152,198,73,151,64,117,111,39,51
900659,Cámaras para película en rollo de anchura distinta de 35 mm o para película plana (exc. cámaras ...,16,3070,4009,2472,6720,6301,3202,0,32,346,126,177,97,3,14,10,16,0,86,50
283524,Fosfatos de potasio,0,0,0,0,0,1,0,0,0,6,0,8,14,2,20,28,13,27,44,50
600192,"""Terciopelo y felpa; de punto; de fibras sintéticas o artificiales (exc. los tejidos """"de pelo ...",85,308,247,224,179,100,68,59,317,328,347,221,178,85,4,38,45,48,33,50
090112,Café descafeinado sin tostar,0,0,10,7,0,1,0,0,0,0,0,0,0,0,10,36,1,0,0,50
070920,Espárragos; frescos o refrigerados,2882,2304,3523,3128,1485,884,362,374,260,41,0,762,2,1,7,51,18,150,23,50
730690,Tubos y perfiles huecos; remachados; grapados o con los bordes simplemente aproximados; de ...,193,53,244,179,633,6092,1326,220,347,1461,648,918,562,449,87,156,117,176,115,50
732490,"""Artículos de higiene o tocador; y sus partes; de fundición (exc. bidones latas o botes; cajas ...",96,201,120,135,104,118,269,156,199,122,151,113,194,49,15,82,99,93,107,50
320414,Colorantes directos sintéticos orgánicos; preparaciones a base de colorantes directos sintéticos ...,6,7,14,7,22,17,19,0,27,126,58,48,29,78,41,22,5,24,17,50
370790,Preparaciones químicas para uso fotográfico y productos sin mezclar para uso fotográfico; dosificados ...,145,869,1129,1087,1640,2490,1117,986,621,580,539,375,213,383,185,104,57,28,138,50
950629,Esquís acuáticos; tablas y demás artículos para la práctica de deportes acuíticos (exc. deslizadores ...,0,180,64,84,3,11,0,162,12,38,282,111,184,39,56,13,15,9,25,49
251910,"""Carbonato de magnesio natural """"magnesita""""""",0,1,0,0,28,39,18,1,0,26,119,124,89,103,5,0,0,126,0,49
280920,Ácido fosfórico; ácidos polifosfóricos; incl. de constitución química no definida,28,0,28,0,27,5,132,107,0,2,44,68,86,80,0,10,53,6,1,49
841013,Turbinas hidráulicas y ruedas hidráulicas; de potencia > 10.000 kW (exc. motores hidráulicos ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
810430,Torneaduras y gránulos; de magnesio; calibrados; polvo de magnesio,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,49
070991,"""Alcachofas """"alcauciles""""; frescas o refrigeradas""",0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,154,49
730411,Tubos sin soldadura; de hierro o acero; de los tipos utilizados en oleoductos o gasoductos,0,0,0,0,0,0,78,12,160,211,142,213,393,190,135,16,135,70,1,49
721691,Perfiles de hierro o acero sin alear; obtenidos o acabados en frío a partir de productos laminados ...,3,3,2,0,0,38,23,18,0,1,0,3,185,86,14,9,1,68,5,49
690220,"""Ladrillos; placas; baldosas y demás piezas cerámicas análogas de construcción; refractarios; ...",209,396,315,266,432,202,610,620,99,9,9,1,17,0,0,8,6,49,0,49
720510,Granallas; de fundición en bruto; de fundición especular; de hierro o acero (exc. granallas ...,10,32,4,5,0,17,20,13,75,0,8,35,45,0,179,119,730,73,153,49
852380,Soportes preparados para grabar sonido o para grabaciones simil.; sin grabar (exc. bandas magnéticas; ...,0,0,0,0,0,2899,1328,506,411,1598,2873,2222,2308,59,34,40,105,20,268,49
440397,"""Álamo temblón y """"Populus spp."""" en bruto; despojada o no de la corteza o albura; o simplemente ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
640590,Calzado con suela de caucho o plástico y parte superior de materia distinto del caucho; el ...,29,793,378,186,627,1578,2365,1786,217,1259,1192,606,4400,5,19,81,34,68,25,48
620293,"""Anoraks; cazadoras y artículos simil.; de fibras sintéticas o artificiales; para mujeres o ...",19,571,799,687,526,3295,6616,2774,4258,7737,9775,5731,7237,64,125,353,569,297,52,48
831000,Placas indicadoras; placas rótulo; placas de direcciones y placas similares; cifras; letras ...,28,45,15,44,26,13,345,12,0,10,19,74,12,47,8,35,66,42,19,48
841720,Hornos; que no sean eléctricos; de panadería; pastelería o galletería,10,7,24,2,1,31,23,56,19,205,152,267,214,446,98,200,325,90,85,48
842699,Grúas y aparatos de elevación sobre cable aéreo y demás grúas (exc. puentes rodantes; grúas ...,140,17,37,34,85,50,6,139,42,3321,580,2232,1259,599,913,816,194,1338,434,48
030819,"""Pepinos de mar ahumados; congelados; secos; salados o en salmuera """"japonicus Stichopus; ...",0,0,0,0,0,0,0,0,0,0,1029,895,192,30,1,515,464,131,7,48
701328,Vasos y demás recipientes de vidrio para beber (exc; de vitrocéramica o de cristal al plomo),0,0,0,0,0,967,1169,571,522,810,1033,384,466,53,72,51,52,96,68,48
721932,Productos laminados planos de acero inoxidable; de anchura >= 600 mm; simplemente laminados ...,8,384,1065,494,360,1398,1263,1042,575,2468,5044,344,693,318,304,199,248,223,215,48
732090,"""Muelles """"resortes"""" y sus hojas; de hierro o acero; incl. los resortes espirales planos (exc. ...",9,7,8,20,10,7,16,19,73,51,19,71,26,21,38,16,82,23,12,48
291570,El ácido palmítico; ácido esteárico; sus sales y sus ésteres,82,130,25,25,16,23,21,24,31,24,100,60,13,21,14,15,32,37,34,48
293491,"""Aminorex """"DCI""""; brotizolam """"DCI""""; clotiazepam """"DCI""""; cloxazolam """"DCI""""; dextromoramida ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
284011,"""Tetraborato de disodio """"bórax refinado""""; anhidro""",0,2,12,13,56,5,2,2,4,24,57,5,1,66,28,41,109,11,77,47
391810,Revestimientos para suelos; incl. autoadhesivos; en rollos o losetas y revestimientos para ...,514,418,421,340,271,681,463,376,461,648,721,244,365,199,56,358,83,141,64,47
630312,Visillos y cortinas; guardamalletas y ropadiés de cama; de punto; de fibras sintéticas (exc. ...,15,191,92,130,578,959,1076,1574,1007,317,81,546,2440,50,49,0,14,15,11,47
090111,Café sin tostar ni descafeinar,0,0,0,0,0,0,0,0,0,0,0,4,1,2,20,0,0,0,7,47
731300,Alambre de púas; de hierro o acero; alambre (simple o doble) y fleje; torcidos; incluso con ...,676,1296,307,71,1066,223,801,792,583,575,868,674,423,104,70,0,22,9,10,47
690990,Abrevaderos; pilas y recipientes simil.; de cerámica; para uso rural; cántaros y recipientes ...,1,0,0,0,0,12,8,25,26,2,1,73,42,16,61,10,89,1,20,47
293790,Hormonas; naturales o reproducidos por síntesis; sus derivados y análogos estructurales; utilizados ...,6,31,322,81,60,17,19,69,0,0,4,110,0,9,1,2,0,17,3,47
380400,Lejías residuales de la fabricación de pastas de celulosa; aunque estén concentradas; desazucaradas ...,1,2,0,0,0,9,4,18,6,0,0,6,51,21,5,6,8,13,93,47
851190,Partes de aparatos y de dispositivos eléctricos de encendido o de arranque; para motores de ...,66,203,381,99,205,304,466,349,36,55,73,188,31,108,58,184,1106,89,257,47
900720,Proyectores cinematográficos,60,0,0,103,7,179,1662,7,114,2,14,55,4,45,15,0,79,3,58,46
250700,Caolín y demás arcillas caolínicas; incluso calcinados,1,2,162,195,334,36,44,101,72,39,3,28,49,108,264,86,116,40,12,46
420219,"""Baúles; maletas """"valijas""""; maletines; incl. los de aseo y los portadocumentos; portafolios ...",10,47,441,426,290,652,73,968,2359,336,1717,323,357,28,66,19,24,42,34,46
630253,Ropa de mesa de fibras sintéticas o artificiales (exc. de punto),7,865,1161,2178,3901,4070,576,3167,5319,1080,4814,166,2045,120,157,95,93,175,45,46
620453,Faldas y faldas pantalón; de fibras sintéticas; para mujeres o niñas (exc. de punto; así como ...,155,688,473,536,550,602,763,603,1242,596,1157,1216,373,35,57,14,67,30,24,46
030759,"""Pulpo """"Octopus spp.""""; Ahumados; congelados; secos; salados o en salmuera""",3834,8335,8093,8392,9837,6807,11169,7087,6148,17495,7851,4496,7497,4537,8819,37,0,63,39,46
721934,Productos laminados planos de acero inoxidable; de anchura >= 600 mm; simplemente laminados ...,68,1271,1778,447,1336,1493,746,850,1857,843,367,312,324,118,18,126,10200,2960,117,46
850163,"""Generadores de CA """"alternadores""""; de potencia> 375 kVA pero <= 750 kVA (exc. los generadores ...",0,0,280,531,91,127,21,358,109,56,609,63,74,106,810,386,34,644,3,46
551513,Tejidos de fibras sintéticas discontinuas; con un alto contenido de fibras discontinuas de ...,3663,6976,8778,9290,12165,10413,5305,3066,2890,4417,5150,4275,2848,1379,1191,728,353,131,33,45
271220,Parafina; con un contenido de aceite < 0;75% en peso,3,59,51,83,5,9,19,33,137,43,3,137,21,43,60,23,17,14,911,45
251990,"""Magnesia electrofundida; magnesia calcinada a muerte """"sinterizada""""; incl. con pequeñas cantidades ...",3,11,10,0,1,0,0,71,89,151,47,122,203,1,4,46,43,48,1,45
841520,Máquinas y aparatos para acondicionamiento de aire; de los tipos utilizados en vehículos automóviles ...,156,904,1729,1747,2272,1143,1742,717,558,1602,140,214,98,168,25,12,37,22,69,45
845210,Máquinas de coser domésticas,42,827,727,941,1245,1842,2979,1873,1333,2648,2443,286,370,62,44,66,96,14,14,45
030487,"""Filetes congelados de atún """"del género Thunnus""""; listados o bonitos de vientre rayado """"Euthynnus ...",0,0,0,0,0,0,0,0,0,0,2,5,46,97,1,0,19,74,74,45
680520,Abrasivos naturales o artificiales en polvo o gránulos con soporte de papel o cartón solamente; ...,116,190,203,235,234,288,228,177,249,218,173,119,107,96,142,101,35,145,20,45
846693,Partes y accesorios de máquinas herramienta para trabajar metales; nep,37,51,69,111,129,58,96,145,55,272,49,151,123,168,87,182,474,259,188,45
851640,Planchas eléctricas,12,4,25,222,110,147,1234,1095,1478,2738,1931,836,1341,297,234,155,238,132,22,45
854110,Diodos (distintos de los fotodiodos y de los diodos emisores de luz),8,11,31,73,25,34,45,34,29,31,90,64,288,710,367,274,235,175,130,45
401590,"""Prendas de vestir y demás complementos """"accesorios"""" de vestir; para cualquier uso; de caucho ...",9,177,167,216,166,160,148,19,54,109,247,393,99,14,36,7,37,30,47,44
441874,Los paneles de suelo para suelos de mosaico; ensamblado; de madera distinta de bambú,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,249,296,64,44
621420,Chales; pañuelos de cuello; pasamontañas; bufandas; mantillas; velos y artículos simil.; de ...,3,15,61,63,35,0,24,29,100,7,51,29,10,150,68,29,5,26,12,44
640411,Calzado de deporte; incl. calzado de tenis; baloncesto; gimnasia; entrenamiento y calzados ...,41,12029,12492,28486,13938,20802,29864,14660,19755,19172,9377,569,1010,266,66,24,855,730,1062,44
843221,"""Gradas """"rastras"""" de discos; agrícolas; hortícolas o silvícolas""",56,0,0,0,0,0,0,0,5,0,1,8,57,3,6,20,0,0,103,44
741011,Hojas y tiras delgadas; de cobre refinado; sin soporte; de espesor <= 0;15 mm (exc. hojas delgadas ...,998,1186,2907,3109,6189,5305,4675,1721,3942,295,4050,25,67,10,1547,0,3,5,1,44
320413,Colorantes básicos sintéticos orgánicos; preparaciones a base de colorantes básicos sintéticos ...,10,47,26,25,15,68,44,4,6,40,66,66,45,111,9,35,68,15,45,44
321590,Tintas; incl. concentradas o sólidas (exc. para dibujar),71,25,101,29,49,86,126,37,55,26,95,58,58,23,47,116,124,74,24,44
330710,Preparaciones para afeitar o para antes o después del afeitado,161,156,277,598,1258,1546,2113,1597,2025,1814,1794,1635,1123,1063,662,897,985,452,54,44
293359,"""Compuestos heterocíclicos con heteroátomo/s de nitrógeno exclusivamente; cuya estructura contenga ...",8,6,3,18,8,9,2,0,2,23,27,71,376,41,37,155,18,38,78,44
851020,Máquinas de cortar el pelo o esquilar; con motor eléctrico incorporado,2,37,43,104,418,318,461,370,520,1076,1915,1370,3257,208,117,108,116,434,169,44
940179,Asientos con armazón de metal; no con relleno (exc. asientos giratorios de altura ajustable; ...,616,1570,186,539,929,357,488,145,158,233,370,541,250,165,205,52,76,19,52,43
220190,Agua; sin adición de azúcar u otro edulcorante ni aromatizados; hielo y nieve (exc. agua mineral; ...,0,1,0,5,4,1,0,1,1,8,27,9,262,64,116,111,53,12,50,43
200560,Espárragos; preparados o conservados sin vinagre ni ácido acético; sin congelar,37,4,22,31,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,43
630222,Ropa de cama de fibras sintéticas o artificiales; estampada (exc. de punto),2287,3228,4389,641,1169,1947,10252,9752,9242,15904,23686,742,769,50,33,122,21,19,45,43
110520,"""Copos; gránulos y """"pellets"""" de patata """"papa""""""",433,864,980,1158,1852,2129,2092,1439,1356,1368,387,446,137,64,58,53,60,77,49,43
120810,"""Harina de habas de soja """"soya""""""",0,18,0,9,0,0,58,1,1,2,3,2,173,40,97,32,10,3,67,43
071120,Aceitunas conservadas provisionalmente; p.ej.; con gas sulfuroso o con agua salada; sulfurosa ...,1007,1333,1966,820,919,942,939,868,1973,1278,639,326,531,419,285,216,413,150,81,43
722599,"""Productos planos de aceros aleados; distinto del acero inoxidable; de anchura >= 600 mm; laminados ...",0,2,0,23,0,0,72,0,0,0,13,90,48,0,166,113,0,273,21,43
382313,"""Ácidos grasos del """"tall-oil""""; industriales""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
850511,Imanes permanentes y artículos destinados a ser imantados permanentemente; de metal (exc. platos; ...,0,11,14,24,9,29,144,6,10,220,109,11,4,53,4,31,7,2,4,43
846890,Partes de máquinas y aparatos para soldar o para temple superficial; no eléctricos; n.c.o.p.,0,8,5,3,11,16,38,28,28,223,176,622,345,49,15,18,45,65,16,43
870895,Partes y accesorios destinados a la industria de montaje: de motocultores; de automóviles de ...,0,0,0,0,0,31,21,23,203,119,90,13,84,6,11,295,342,216,70,42
090412,"""Pimienta del género """"Piper""""; triturada o pulverizada""",3,6,1,1,2,6,13,2,16,15,5,9,2,1,18,59,253,202,67,42
721631,Perfiles en U; de hierro o acero sin alear; simplemente laminados o extrudidos en caliente; ...,271,451,552,722,788,2120,2623,2029,1620,302,233,91,21,84,40,39,47,168,174,42
720719,Productos intermedios de hierro o acero sin alear; con un contenido de carbono < 0;25% en peso; ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4748,42
